TEMP,PID,USER,PR,NI,VIRT,RES,SHR,S,CPU,MEM,TIME,ENV,COMMAND
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:58.68,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:59.87,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:01.07,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:02.26,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:03.45,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:04.64,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:05.83,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:07.03,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:08.22,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:09.41,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:10.60,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:11.79,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,93.8,5.8,11:12.98,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:14.18,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:15.37,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:16.56,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,11:17.76,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:18.95,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:20.14,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:21.33,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:22.52,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:23.72,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,11:24.91,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:26.10,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:27.29,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:28.48,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:29.68,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:30.87,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:32.06,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:33.25,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:34.45,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:35.65,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:36.83,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,11:38.03,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:39.22,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:40.41,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,11:41.61,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,11:42.80,python3,rf_t.py
