Time (ms),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
201800.00,0.017,0,0,410.609,1982.4203,4.828
202000.00,0.007,0,0,407.783,1968.7762,4.828
202200.00,-0.019,0,0,357.561,1739.1766,4.864
202400.00,0,0,0,413.682,1996.4294,4.826
202600.00,-0.002,0,0,414.064,1998.2729,4.826
202800.00,0.012,0,0,357.259,1737.7078,4.864
203000.00,0.021,0,0,409.009,1976.3314,4.832
203200.00,-0.012,0,0,409.133,1976.1123,4.83
203400.00,0,0,0,398.001,1925.5288,4.838
203600.00,0.003,0,0,409.194,1977.2253,4.832
203800.00,0.01,0,0,450.82,2163.0344,4.798
204000.00,0,0,0,405.697,1959.5165,4.83
204200.00,-0.006,0,0,406.627,1964.8217,4.832
204400.00,-0.006,0,0,356.931,1736.1123,4.864
204600.00,0.008,0,0,408.77,1973.5415,4.828
204800.00,-0.002,0,0,408.647,1973.765,4.83
205000.00,0.008,0,0,358.264,1741.1631,4.86
205200.00,-0.02,0,0,411.082,1983.8818,4.826
205400.00,-0.02,0,0,409.392,1977.3633,4.83
205600.00,0.012,0,0,357.677,1741.1716,4.868
205800.00,-0.018,0,0,411.408,1986.2778,4.828
206000.00,0,0,0,357.517,1739.6777,4.866
206200.00,-0.01,0,0,449.7,2159.4595,4.802
206400.00,0.007,0,0,413.02,1992.4083,4.824
206600.00,-0.007,0,0,357.277,1737.7953,4.864
206800.00,-0.01,0,0,410.515,1980.3243,4.824
207000.00,-0.006,0,0,410.502,1982.7247,4.83
207200.00,0.011,0,0,449.516,2158.5759,4.802
207400.00,0.001,0,0,598.191,2801.9265,4.684
207600.00,-0.021,0,0,357.377,1739.7113,4.868
207800.00,0.007,0,0,407.494,1968.1959,4.83
208000.00,0.006,0,0,412.32,1990.681,4.828
208200.00,0.008,0,0,357.303,1737.9218,4.864
208400.00,0.01,0,0,409.383,1975.6824,4.826
208600.00,0,0,0,357.519,1738.9724,4.864
208800.00,-0.002,0,0,410.205,1979.6493,4.826
209000.00,0.004,0,0,404.96,1954.337,4.826
209200.00,-0.009,0,0,359.667,1750.1396,4.866
209400.00,-0.016,0,0,408.045,1970.8574,4.83
209600.00,0.012,0,0,417.84,2016.496,4.826
209800.00,0.015,0,0,357.81,1740.3878,4.864
210000.00,-0.001,0,0,414.162,1998.7458,4.826
210200.00,0.01,0,0,416.836,2011.6506,4.826
210400.00,-0.014,0,0,357.977,1741.2001,4.864
210600.00,0,0,0,410.759,1981.5013,4.824
210800.00,0.024,0,0,362.199,1761.0116,4.862
211000.00,0.009,0,0,412.828,1991.4822,4.824
211200.00,-0.004,0,0,408.821,1972.9703,4.826
211400.00,-0.009,0,0,357.749,1740.8066,4.866
211600.00,0.011,0,0,455.08,2182.5637,4.796
211800.00,-0.012,0,0,499.329,2396.7793,4.8
212000.00,0.015,0,0,414.306,1999.4408,4.826
212200.00,0.008,0,0,410.159,1980.2477,4.828
212400.00,-0.002,0,0,358.761,1744.2959,4.862
212600.00,0.002,0,0,412.112,1988.0282,4.824
212800.00,-0.001,0,0,410.636,1982.5505,4.828
213000.00,-0.017,0,0,357.145,1737.8676,4.866
213200.00,0.008,0,0,414.005,1997.9883,4.826
213400.00,-0.008,0,0,407.772,1968.7233,4.828
213600.00,-0.012,0,0,358.354,1743.7506,4.866
213800.00,-0.002,0,0,413.005,1993.1622,4.826
214000.00,-0.018,0,0,411.808,1987.3856,4.826
214200.00,-0.001,0,0,356.898,1735.9519,4.864
214400.00,0.02,0,0,451.957,2167.5857,4.796
214600.00,0.001,0,0,357.878,1741.4343,4.866
214800.00,0,0,0,408.678,1973.9148,4.83
215000.00,0,0,0,413.401,1995.0734,4.826
215200.00,0.015,0,0,357.013,1736.5112,4.864
215400.00,0.005,0,0,412.217,1988.5348,4.824
215600.00,0.018,0,0,408.712,1973.2616,4.828
215800.00,-0.007,0,0,358.753,1744.2571,4.862
216000.00,-0.004,0,0,410.558,1982.9951,4.83
216200.00,-0.002,0,0,411.669,1988.3613,4.83
216400.00,0,0,0,360.698,1752.9923,4.86
216600.00,-0.017,0,0,412.916,1993.5583,4.828
216800.00,0.022,0,0,358.081,1740.9897,4.862
217000.00,0.006,0,0,410.378,1979.6633,4.824
217200.00,0.007,0,0,407.268,1967.9189,4.832
217400.00,0.014,0,0,450.549,2163.5364,4.802
217600.00,0.004,0,0,580.913,2733.7766,4.706
217800.00,-0.006,0,0,357.451,1739.3566,4.866
218000.00,0.009,0,0,431.079,2075.2144,4.814
218200.00,0.006,0,0,411.555,1986.9875,4.828
218400.00,0.012,0,0,357.34,1738.1017,4.864
218600.00,-0.001,0,0,409.745,1977.4294,4.826
218800.00,-0.004,0,0,442.844,2128.3083,4.806
219000.00,0.013,0,0,357.204,1738.1548,4.866
219200.00,-0.004,0,0,411.296,1984.9146,4.826
219400.00,-0.022,0,0,357.118,1737.7363,4.866
219600.00,-0.007,0,0,412.332,1990.7389,4.828
219800.00,-0.014,0,0,408.037,1970.0026,4.828
220000.00,0.008,0,0,357.717,1739.9354,4.864
220200.00,0.004,0,0,412.414,1990.3101,4.826
220400.00,-0.001,0,0,417.141,2012.2881,4.824
220600.00,-0.014,0,0,359.457,1746.9611,4.86
220800.00,0,0,0,406.577,1963.7668,4.83
221000.00,0.005,0,0,444.79,2134.1023,4.798
221200.00,0.002,0,0,357.179,1737.3185,4.864
221400.00,0.012,0,0,411.296,1984.9146,4.826
221600.00,-0.003,0,0,357.142,1737.853,4.866
221800.00,0.001,0,0,406.519,1963.4868,4.83
222000.00,-0.013,0,0,412.332,1989.0895,4.824
222200.00,0.014,0,0,357.611,1740.1351,4.866
222400.00,-0.006,0,0,409.37,1976.4384,4.828
222600.00,0.01,0,0,458.673,2198.8784,4.794
222800.00,0.005,0,0,357.167,1737.2603,4.864
223000.00,0.002,0,0,414.006,1997.993,4.826
223200.00,-0.006,0,0,357.562,1739.1815,4.864
223400.00,-0.008,0,0,413.139,1992.9825,4.824
223600.00,-0.006,0,0,413.472,1995.4159,4.826
223800.00,-0.02,0,0,362.079,1761.1522,4.864
224000.00,-0.016,0,0,425.093,2049.7983,4.822
224200.00,-0.002,0,0,419.132,2021.0544,4.822
224400.00,0.001,0,0,449.569,2157.9314,4.8
224600.00,0.003,0,0,407.462,1968.0415,4.83
224800.00,0.016,0,0,411.127,1984.9213,4.828
225000.00,-0.012,0,0,357.049,1737.4005,4.866
225200.00,0.015,0,0,413.501,1995.5559,4.826
225400.00,0.003,0,0,409.322,1976.2065,4.828
225600.00,0.015,0,0,357.936,1741.7167,4.866
225800.00,0.012,0,0,414.505,1998.7432,4.822
226000.00,-0.002,0,0,417.768,2012.8062,4.818
226200.00,-0.006,0,0,414.394,1999.8656,4.826
226400.00,0.009,0,0,409.922,1978.2837,4.826
226600.00,-0.007,0,0,357.721,1739.955,4.864
226800.00,0.014,0,0,412.605,1989.5814,4.822
227000.00,-0.003,0,0,408.947,1974.3961,4.828
227200.00,0.003,0,0,357.876,1740.7089,4.864
227400.00,0.01,0,0,407.593,1967.859,4.828
227600.00,0.01,0,0,406.705,1963.5717,4.828
227800.00,0.004,0,0,453.441,2176.5168,4.8
228000.00,0.013,0,0,362.559,1762.7618,4.862
228200.00,0.007,0,0,411.132,1985.7675,4.83
228400.00,-0.012,0,0,415.328,2002.7117,4.822
228600.00,0.012,0,0,357.943,1741.7506,4.866
228800.00,0.008,0,0,409.392,1975.7258,4.826
229000.00,0.021,0,0,413.106,1992.8232,4.824
229200.00,0.001,0,0,356.907,1736.7096,4.866
229400.00,-0.025,0,0,417.203,2010.084,4.818
229600.00,0.022,0,0,413.279,1994.4845,4.826
229800.00,0.009,0,0,357.129,1736.3612,4.862
230000.00,0,0,0,417.458,2012.1477,4.82
230200.00,0.004,0,0,406.677,1965.0632,4.832
230400.00,0.004,0,0,357.839,1741.2446,4.866
230600.00,-0.015,0,0,410.345,1981.9663,4.83
230800.00,0.016,0,0,399.386,1930.632,4.834
231000.00,-0.001,0,0,412.328,1989.895,4.826
231200.00,-0.008,0,0,407.186,1965.894,4.828
231400.00,0.015,0,0,356.938,1737.5741,4.868
231600.00,0,0,0,409.264,1975.9266,4.828
231800.00,-0.007,0,0,407.61,1968.7562,4.83
232000.00,-0.008,0,0,357.783,1739.5409,4.862
232200.00,-0.002,0,0,412.995,1993.9398,4.828
232400.00,-0.012,0,0,357.264,1737.0176,4.862
232600.00,0.006,0,0,412.317,1989.8419,4.826
232800.00,0.003,0,0,407.035,1965.979,4.83
233000.00,-0.011,0,0,357.839,1739.8131,4.862
233200.00,0.012,0,0,409.955,1978.4429,4.826
233400.00,0.003,0,0,414.854,2001.2556,4.824
233600.00,0.005,0,0,357.148,1736.4536,4.862
233800.00,0.015,0,0,407.462,1968.0415,4.83
234000.00,-0.001,0,0,410.387,1982.1692,4.83
234200.00,0,0,0,359.011,1746.9475,4.866
234400.00,-0.011,0,0,411.362,1985.2332,4.826
234600.00,0.009,0,0,636.474,2968.5146,4.664
234800.00,-0.013,0,0,357.881,1740.7332,4.864
235000.00,0.004,0,0,407.824,1969.7899,4.83
235200.00,-0.014,0,0,357.104,1736.9539,4.864
235400.00,0.012,0,0,408.54,1974.0652,4.832
235600.00,0.008,0,0,406.121,1961.5645,4.83
235800.00,-0.011,0,0,359.739,1749.7705,4.864
236000.00,0.002,0,0,409.4,1976.5833,4.828
236200.00,0,0,0,409.012,1973.892,4.826
236400.00,0.001,0,0,360.333,1752.6597,4.864
236600.00,0.008,0,0,417.758,2015.2645,4.824
236800.00,0.005,0,0,412.575,1989.4368,4.822
237000.00,-0.004,0,0,357.112,1736.2786,4.862
237200.00,-0.006,0,0,419.305,2021.8887,4.822
237400.00,-0.019,0,0,357.155,1737.2019,4.864
237600.00,-0.012,0,0,408.415,1972.6444,4.83
237800.00,0,0,0,410.79,1981.651,4.824
238000.00,-0.023,0,0,449.985,2159.928,4.8
238200.00,0.012,0,0,598.24,2812.9246,4.702
238400.00,-0.006,0,0,358.747,1744.9454,4.864
238600.00,-0.004,0,0,408.128,1971.2582,4.83
238800.00,0.006,0,0,408.388,1972.514,4.83
239000.00,0.008,0,0,399.576,1931.5504,4.834
239200.00,0.015,0,0,413.879,1997.3801,4.826
239400.00,-0.012,0,0,413.805,1996.1952,4.824
239600.00,0,0,0,357.296,1739.3169,4.868
239800.00,-0.018,0,0,408.19,1971.5577,4.83
240000.00,-0.012,0,0,357.16,1737.9407,4.866
240200.00,0,0,0,407.993,1969.7903,4.828
240400.00,-0.029,0,0,409.235,1975.7865,4.828
240600.00,0.001,0,0,361.733,1759.4692,4.864
240800.00,-0.025,0,0,409.091,1975.9095,4.83
241000.00,-0.024,0,0,417.878,2017.515,4.828
241200.00,0.009,0,0,357.123,1737.7605,4.866
241400.00,0.015,0,0,410.51,1981.9424,4.828
241600.00,0.014,0,0,357.209,1737.4646,4.864
241800.00,0.002,0,0,407.911,1969.3944,4.828
242000.00,0.012,0,0,406.072,1960.5156,4.828
242200.00,0.003,0,0,358.782,1744.3982,4.862
242400.00,0.004,0,0,409.799,1979.3292,4.83
242600.00,0.01,0,0,417.969,2014.6106,4.82
242800.00,-0.007,0,0,358.838,1744.6704,4.862
243000.00,-0.003,0,0,405.828,1959.3376,4.828
243200.00,-0.01,0,0,362.276,1760.6614,4.86
243400.00,-0.004,0,0,410.379,1980.4891,4.826
243600.00,0.001,0,0,406.936,1965.5009,4.83
243800.00,0.009,0,0,357.079,1737.5465,4.866
244000.00,-0.012,0,0,408.479,1972.9536,4.83
244200.00,0.007,0,0,409.676,1976.277,4.824
244400.00,0,0,0,357.042,1736.6522,4.864
244600.00,0.014,0,0,411.206,1983.6577,4.824
244800.00,0,0,0,409.836,1975.4095,4.82
245000.00,0,0,0,357.511,1738.2184,4.862
245200.00,0.012,0,0,412.958,1993.7612,4.828
245400.00,-0.001,0,0,434.361,2092.7512,4.818
245600.00,0.017,0,0,411.358,1983.5682,4.822
245800.00,-0.002,0,0,415.611,2004.9073,4.824
246000.00,-0.015,0,0,357.487,1738.1018,4.862
246200.00,0,0,0,408.873,1974.0388,4.828
246400.00,-0.011,0,0,449.228,2157.1929,4.802
246600.00,-0.018,0,0,357.196,1738.1158,4.866
246800.00,0.001,0,0,411.305,1985.7805,4.828
247000.00,0,0,0,406.183,1961.8639,4.83
247200.00,-0.007,0,0,397.303,1920.5627,4.834
247400.00,0.002,0,0,409.347,1975.5087,4.826
247600.00,0.012,0,0,358.77,1745.0571,4.864
247800.00,0.016,0,0,411.312,1985.8145,4.828
248000.00,0.003,0,0,409.128,1976.9064,4.832
248200.00,0.004,0,0,449.796,2159.0208,4.8
248400.00,0.024,0,0,615.234,2885.4475,4.69
248600.00,0.015,0,0,357.198,1736.6967,4.862
248800.00,-0.001,0,0,416.075,2006.3137,4.822
249000.00,0,0,0,407.683,1969.1089,4.83
249200.00,0.007,0,0,357.235,1739.0199,4.868
249400.00,0.001,0,0,413.537,1996.5566,4.828
249600.00,0.015,0,0,410.945,1983.2207,4.826
249800.00,0.007,0,0,357.187,1737.3575,4.864
250000.00,-0.005,0,0,468.808,2244.6528,4.788
250200.00,-0.015,0,0,404.551,1952.3632,4.826
250400.00,-0.019,0,0,357.293,1737.1586,4.862
250600.00,0.002,0,0,415.893,2005.436,4.822
250800.00,0.012,0,0,362.693,1763.4133,4.862
251000.00,0.009,0,0,409.816,1979.4113,4.83
251200.00,0.006,0,0,463.062,2228.2544,4.812
251400.00,-0.001,0,0,357.411,1739.162,4.866
251600.00,0.017,0,0,419.444,2025.0757,4.828
251800.00,0,0,0,451.093,2150.8115,4.768
252000.00,0.003,0,0,412.401,1990.2473,4.826
252200.00,-0.006,0,0,405.867,1959.5259,4.828
252400.00,0.009,0,0,357.534,1739.0453,4.864
252600.00,0,0,0,409.644,1978.5806,4.83
252800.00,-0.001,0,0,410.352,1982.0001,4.83
253000.00,0.021,0,0,357.231,1737.5714,4.864
253200.00,0.001,0,0,410.829,1982.6609,4.826
253400.00,0.008,0,0,417.547,2012.5765,4.82
253600.00,0.017,0,0,357.231,1738.286,4.866
253800.00,0.001,0,0,411.442,1986.4419,4.828
254000.00,-0.003,0,0,357.261,1737.7174,4.864
254200.00,-0.002,0,0,409.171,1975.4775,4.828
254400.00,0.001,0,0,411.047,1982.8906,4.824
254600.00,-0.001,0,0,357.422,1739.2155,4.866
254800.00,-0.009,0,0,409.694,1978.0027,4.828
255000.00,-0.013,0,0,405.868,1960.3424,4.83
255200.00,-0.025,0,0,359.439,1747.5924,4.862
255400.00,-0.009,0,0,450.78,2162.8423,4.798
255600.00,0.017,0,0,406.794,1964.8151,4.83
255800.00,0.019,0,0,357.421,1739.2106,4.866
256000.00,-0.018,0,0,408.033,1971.6154,4.832
256200.00,-0.002,0,0,358.821,1744.5878,4.862
256400.00,-0.006,0,0,407.211,1966.0148,4.828
256600.00,0.004,0,0,414.702,2000.5223,4.824
256800.00,-0.012,0,0,357.519,1738.9724,4.864
257000.00,0.002,0,0,410.316,1980.1852,4.826
257200.00,0.006,0,0,411.913,1987.0682,4.824
257400.00,0.012,0,0,358.154,1742.0609,4.864
257600.00,-0.008,0,0,409.222,1973.2684,4.822
257800.00,0.005,0,0,408.358,1972.3691,4.83
258000.00,0.002,0,0,359.759,1749.8677,4.864
258200.00,-0.005,0,0,463.576,2221.4561,4.792
258400.00,0.009,0,0,357.666,1740.4027,4.866
258600.00,0.009,0,0,587.196,2760.9956,4.702
258800.00,0.004,0,0,449.779,2158.0396,4.798
259000.00,0.022,0,0,407.4,1967.7419,4.83
259200.00,0.007,0,0,409.157,1974.5918,4.826
259400.00,-0.005,0,0,357.79,1740.2905,4.864
259600.00,-0.017,0,0,408.75,1972.6276,4.826
259800.00,-0.007,0,0,415.908,2006.3401,4.824
260000.00,-0.015,0,0,356.924,1736.7924,4.866
260200.00,0.018,0,0,410.075,1980.6622,4.83
260400.00,0.008,0,0,406.405,1962.9362,4.83
260600.00,-0.009,0,0,357.345,1738.126,4.864
260800.00,-0.023,0,0,409.461,1976.8777,4.828
261000.00,0.003,0,0,437.924,2111.6697,4.822
261200.00,0.01,0,0,419.536,2024.6809,4.826
261400.00,-0.016,0,0,409.943,1978.385,4.826
261600.00,0.001,0,0,357.284,1737.8293,4.864
261800.00,0.002,0,0,408.733,1972.5455,4.826
262000.00,0.006,0,0,402.587,1944.4952,4.83
262200.00,0.017,0,0,357.795,1740.3149,4.864
262400.00,0.016,0,0,406.208,1961.1722,4.828
262600.00,0.012,0,0,436.727,2097.1631,4.802
262800.00,0.015,0,0,357.998,1742.7343,4.868
263000.00,0,0,0,414.172,1998.7942,4.826
263200.00,0.001,0,0,357.356,1738.1794,4.864
263400.00,0.008,0,0,411.848,1986.7546,4.824
263600.00,-0.009,0,0,407.899,1970.9678,4.832
263800.00,0.001,0,0,357.659,1740.3688,4.866
264000.00,0.011,0,0,410.749,1983.9176,4.83
264200.00,-0.01,0,0,411.473,1986.5917,4.828
264400.00,0.01,0,0,357.135,1737.1046,4.864
264600.00,-0.05,0,0,408.457,1971.2136,4.826
264800.00,0.002,0,0,417.898,2014.2684,4.82
265000.00,-0.009,0,0,357.031,1736.5988,4.864
265200.00,0,0,0,411.957,1989.7523,4.83
265400.00,0.005,0,0,620.849,2903.0901,4.676
265600.00,-0.013,0,0,360.474,1751.1826,4.858
265800.00,-0.003,0,0,415.652,2003.4427,4.82
266000.00,-0.008,0,0,358.265,1741.8845,4.862
266200.00,0.012,0,0,414.85,2002.0662,4.826
266400.00,-0.004,0,0,452.207,2169.6892,4.798
266600.00,-0.002,0,0,357.284,1737.1147,4.862
266800.00,0.004,0,0,408.252,1970.2244,4.826
267000.00,-0.003,0,0,416.656,2010.782,4.826
267200.00,0.01,0,0,357.327,1738.0385,4.864
267400.00,-0.013,0,0,409.876,1978.0616,4.826
267600.00,-0.018,0,0,476.559,2283.6707,4.792
267800.00,0.01,0,0,358.431,1743.4083,4.864
268000.00,0.004,0,0,407.4,1967.7419,4.83
268200.00,0.004,0,0,358.345,1742.2734,4.862
268400.00,-0.001,0,0,409.392,1978.182,4.832
268600.00,-0.011,0,0,409.77,1979.189,4.83
268800.00,0,0,0,449.532,2157.7537,4.8
269000.00,0.015,0,0,576.487,2711.7949,4.704
269200.00,0.005,0,0,357.541,1740.5095,4.868
269400.00,0.008,0,0,411.482,1985.8121,4.826
269600.00,-0.013,0,0,414.653,1999.4569,4.822
269800.00,-0.007,0,0,357.332,1739.4922,4.868
270000.00,0.012,0,0,407.912,1970.2148,4.83
270200.00,-0.014,0,0,408.739,1971.757,4.824
270400.00,0.002,0,0,357.133,1737.0948,4.864
270600.00,0.003,0,0,410.8,1984.1639,4.83
270800.00,-0.012,0,0,357.429,1737.8197,4.862
271000.00,0,0,0,408.401,1972.5768,4.83
271200.00,0.012,0,0,409.82,1978.6111,4.828
271400.00,0.017,0,0,357.127,1737.0658,4.864
271600.00,0.017,0,0,408.483,1972.156,4.828
271800.00,0.007,0,0,407.928,1969.4764,4.828
272000.00,-0.03,0,0,357.659,1738.938,4.862
272200.00,0.002,0,0,411.527,1986.0294,4.826
272400.00,0.012,0,0,357.166,1737.2552,4.864
272600.00,0.001,0,0,413.373,1994.1112,4.824
272800.00,-0.003,0,0,411.177,1984.3403,4.826
273000.00,0.004,0,0,357.209,1737.4646,4.864
273200.00,-0.001,0,0,413.904,1996.6729,4.824
273400.00,0.011,0,0,406.993,1964.1483,4.826
273600.00,0.005,0,0,356.931,1735.3986,4.862
273800.00,0.005,0,0,406.64,1964.0713,4.83
274000.00,-0.016,0,0,357.116,1737.0122,4.864
274200.00,0.009,0,0,412.785,1992.1005,4.826
274400.00,-0.002,0,0,405.887,1960.4342,4.83
274600.00,0.002,0,0,397.828,1924.6918,4.838
274800.00,0,0,0,413.131,1994.5966,4.828
275000.00,0,0,0,412.181,1988.3611,4.824
275200.00,0.012,0,0,360.621,1754.7819,4.866
275400.00,0.01,0,0,410.959,1983.2883,4.826
275600.00,0.014,0,0,407.252,1967.0272,4.83
275800.00,0,0,0,357.604,1738.6707,4.862
276000.00,0.005,0,0,413.534,1995.7152,4.826
276200.00,-0.008,0,0,415.385,2004.6482,4.826
276400.00,0.009,0,0,358.234,1743.1667,4.866
276600.00,-0.007,0,0,408.607,1972.7546,4.828
276800.00,0.007,0,0,357.184,1738.0574,4.866
277000.00,0,0,0,412.193,1989.2435,4.826
277200.00,-0.018,0,0,406.64,1963.2581,4.828
277400.00,0.012,0,0,357.561,1740.6069,4.868
277600.00,0.018,0,0,409.507,1976.2808,4.826
277800.00,-0.008,0,0,410.606,1981.5846,4.826
278000.00,-0.027,0,0,357.541,1739.0793,4.864
278200.00,0.017,0,0,409.878,1978.0713,4.826
278400.00,0,0,0,459.203,2209.6848,4.812
278600.00,-0.004,0,0,358.832,1744.6412,4.862
278800.00,0.013,0,0,617.358,2899.113,4.696
279000.00,0.001,0,0,357.085,1737.5757,4.866
279200.00,-0.006,0,0,417.479,2013.9187,4.824
279400.00,0.001,0,0,484.692,2326.5217,4.8
279600.00,0.002,0,0,392.085,1893.7705,4.83
279800.00,0,0,0,406.475,1963.2743,4.83
280000.00,-0.001,0,0,357.419,1738.486,4.864
280200.00,-0.004,0,0,407.042,1966.8268,4.832
280400.00,-0.004,0,0,407.824,1968.9744,4.828
280600.00,0.002,0,0,359.338,1747.1014,4.862
280800.00,-0.018,0,0,414.661,2001.9834,4.828
281000.00,-0.011,0,0,406.356,1962.6993,4.83
281200.00,-0.019,0,0,357.4,1738.3936,4.864
281400.00,0.016,0,0,411.872,1988.5181,4.828
281600.00,-0.024,0,0,414.069,1998.2971,4.826
281800.00,0.003,0,0,357.45,1738.6368,4.864
282000.00,-0.011,0,0,406.776,1963.9146,4.828
282200.00,-0.007,0,0,449.261,2157.3513,4.802
282400.00,0.01,0,0,406.536,1963.5688,4.83
282600.00,0.028,0,0,409.202,1974.809,4.826
282800.00,0.001,0,0,399.354,1931.276,4.836
283000.00,-0.011,0,0,411.749,1987.1007,4.826
283200.00,-0.005,0,0,408.829,1973.0089,4.826
283400.00,0.004,0,0,356.956,1736.2339,4.864
283600.00,0.013,0,0,411.453,1985.6722,4.826
283800.00,0.017,0,0,514.199,2449.6438,4.764
284000.00,-0.014,0,0,356.926,1736.088,4.864
284200.00,-0.006,0,0,419.285,2021.7924,4.822
284400.00,-0.006,0,0,358.573,1744.8163,4.866
284600.00,-0.02,0,0,406.768,1964.6895,4.83
284800.00,-0.008,0,0,407.755,1968.6412,4.828
285000.00,-0.003,0,0,357.326,1737.319,4.862
285200.00,0.008,0,0,412.563,1991.0291,4.826
285400.00,0.003,0,0,408.775,1972.7482,4.826
285600.00,-0.012,0,0,449.598,2158.0706,4.8
285800.00,0.009,0,0,411.786,1988.1029,4.828
286000.00,0.001,0,0,357.672,1739.0012,4.862
286200.00,-0.003,0,0,426.41,2053.5906,4.816
286400.00,0,0,0,445.982,2142.4976,4.804
286600.00,0.004,0,0,412.637,1991.3862,4.826
286800.00,-0.033,0,0,437.047,2098.6997,4.802
287000.00,0.011,0,0,410.934,1983.1675,4.826
287200.00,0.017,0,0,407.911,1970.2102,4.83
287400.00,-0.014,0,0,356.864,1736.5004,4.866
287600.00,0,0,0,410.942,1984.8497,4.83
287800.00,-0.017,0,0,414.064,1998.2729,4.826
288000.00,-0.018,0,0,357.087,1736.8711,4.864
288200.00,-0.007,0,0,408.489,1973.002,4.83
288400.00,0.031,0,0,475.495,2269.062,4.772
288600.00,0.017,0,0,357.093,1737.6145,4.866
288800.00,0.005,0,0,413.813,1996.2338,4.824
289000.00,0.011,0,0,357.655,1739.6339,4.864
289200.00,-0.019,0,0,608.236,2857.4929,4.698
289400.00,-0.004,0,0,410.654,1982.6375,4.828
289600.00,0.004,0,0,357.537,1738.3448,4.862
289800.00,0.006,0,0,409.605,1977.573,4.828
290000.00,-0.006,0,0,416.035,2007.785,4.826
290200.00,-0.012,0,0,356.846,1735.699,4.864
290400.00,0.008,0,0,413.377,1994.9575,4.826
290600.00,-0.004,0,0,357.106,1738.392,4.868
290800.00,0.014,0,0,414.845,2001.2123,4.824
291000.00,0.024,0,0,453.992,2178.2537,4.798
291200.00,-0.004,0,0,357.359,1738.9091,4.866
291400.00,0.01,0,0,409.168,1975.4631,4.828
291600.00,0.001,0,0,406.947,1966.3678,4.832
291800.00,0,0,0,357.352,1737.4453,4.862
292000.00,-0.013,0,0,413.505,1994.748,4.824
292200.00,0.023,0,0,408.963,1974.4735,4.828
292400.00,-0.003,0,0,358.531,1744.6119,4.866
292600.00,0.013,0,0,594.463,2791.5984,4.696
292800.00,0,0,0,357.507,1739.629,4.866
293000.00,0,0,0,414.426,1998.3622,4.822
293200.00,-0.005,0,0,408.169,1970.64,4.828
293400.00,0.005,0,0,357.865,1740.6553,4.864
293600.00,0.015,0,0,408.428,1973.524,4.832
293800.00,0.016,0,0,403.75,1950.9199,4.832
294000.00,-0.004,0,0,357.087,1736.8711,4.864
294200.00,-0.017,0,0,409.563,1978.1892,4.83
294400.00,0,0,0,405.622,1958.3431,4.828
294600.00,0,0,0,359.365,1747.2325,4.862
294800.00,0.009,0,0,414.717,2001.4244,4.826
295000.00,-0.006,0,0,416.741,2011.1921,4.826
295200.00,0.006,0,0,357.538,1739.0647,4.864
295400.00,0.022,0,0,410.612,1981.6136,4.826
295600.00,0.005,0,0,410.563,1983.8402,4.832
295800.00,0,0,0,357.126,1737.7753,4.866
296000.00,0.017,0,0,409.917,1979.0792,4.828
296200.00,-0.001,0,0,357.403,1738.4082,4.864
296400.00,0.011,0,0,405.585,1958.1643,4.828
296600.00,0.003,0,0,408.744,1974.2334,4.83
296800.00,0.007,0,0,357.422,1738.5005,4.864
297000.00,-0.006,0,0,419.823,2023.5469,4.82
297200.00,0.012,0,0,409.073,1975.8225,4.83
297400.00,0.015,0,0,357.063,1738.1826,4.868
297600.00,0.005,0,0,410.785,1983.27,4.828
297800.00,0,0,0,410.83,1981.8438,4.824
298000.00,-0.01,0,0,357.23,1738.2812,4.866
298200.00,0.028,0,0,412.323,1989.8708,4.826
298400.00,0.002,0,0,408.181,1972.3304,4.832
298600.00,-0.004,0,0,356.976,1737.0453,4.866
298800.00,-0.007,0,0,415.018,2000.3868,4.82
299000.00,-0.003,0,0,409.119,1975.2266,4.828
299200.00,-0.01,0,0,398.135,1924.5847,4.834
299400.00,-0.012,0,0,612.458,2871.2034,4.688
299600.00,-0.015,0,0,358.241,1742.4841,4.864
299800.00,0.016,0,0,410.242,1979.0073,4.824
300000.00,-0.021,0,0,402.603,1944.5724,4.83
300200.00,-0.006,0,0,358.099,1741.7935,4.864
300400.00,-0.006,0,0,409.242,1975.8204,4.828
300600.00,0.006,0,0,407.539,1970.0436,4.834
300800.00,0.012,0,0,357.142,1738.5673,4.868
301000.00,0.009,0,0,408.877,1974.0582,4.828
301200.00,0.001,0,0,411.135,1984.9598,4.828
301400.00,0.019,0,0,357.327,1738.7532,4.866
301600.00,0,0,0,409.481,1977.7931,4.83
301800.00,0.01,0,0,411.254,1987.1792,4.832
302000.00,0.001,0,0,397.851,1924.8031,4.838
302200.00,0,0,0,410.185,1979.5529,4.826
302400.00,0.006,0,0,409.012,1973.892,4.826
302600.00,-0.005,0,0,357.426,1738.52,4.864
302800.00,0,0,0,588.256,2761.2734,4.694
303000.00,0.015,0,0,357.438,1738.5784,4.864
303200.00,0.005,0,0,411.448,1985.6481,4.826
303400.00,-0.027,0,0,409.683,1977.1304,4.826
303600.00,-0.004,0,0,357.345,1738.8408,4.866
303800.00,-0.003,0,0,411.312,1985.8145,4.828
304000.00,0.007,0,0,406.549,1963.6317,4.83
304200.00,-0.014,0,0,358.655,1744.4978,4.864
