Time (ms),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
203000.00,-0.001,0,0,362.424,1762.1056,4.862
203200.00,0.01,0,0,357.488,1738.8217,4.864
203400.00,-0.02,0,0,362.165,1760.1219,4.86
203600.00,0,0,0,426.636,2054.679,4.816
203800.00,0.007,0,0,362.055,1761.0354,4.864
204000.00,-0.012,0,0,365.955,1777.8092,4.858
204200.00,0,0,0,357.958,1742.5396,4.868
204400.00,-0.009,0,0,359.938,1751.4584,4.866
204600.00,-0.01,0,0,361.271,1756.4996,4.862
204800.00,-0.005,0,0,311.535,1525.2754,4.896
205000.00,-0.026,0,0,363.764,1768.6206,4.862
205200.00,0.001,0,0,409.778,1977.5887,4.826
205400.00,-0.017,0,0,360.055,1750.5874,4.862
205600.00,0.013,0,0,430.005,2071.7642,4.818
205800.00,-0.011,0,0,380.055,1840.2263,4.842
206000.00,0.006,0,0,362.246,1761.2401,4.862
206200.00,-0.021,0,0,359.759,1749.1483,4.862
206400.00,-0.012,0,0,360.005,1749.6244,4.86
206600.00,-0.004,0,0,363.078,1763.8329,4.858
206800.00,-0.024,0,0,372.601,1810.0957,4.858
207000.00,-0.007,0,0,311.523,1525.2167,4.896
207200.00,0,0,0,362.16,1760.8219,4.862
207400.00,0.017,0,0,359.605,1748.3995,4.862
207600.00,0,0,0,419.264,2023.3682,4.826
207800.00,-0.008,0,0,367.227,1784.7233,4.86
208000.00,-0.021,0,0,404.042,1951.5228,4.83
208200.00,0,0,0,404.252,1954.9628,4.836
208400.00,0.015,0,0,403.82,1952.8735,4.836
208600.00,-0.011,0,0,403.955,1951.9104,4.832
208800.00,0.024,0,0,404.557,1955.6287,4.834
209000.00,0.001,0,0,565.511,2669.2117,4.72
209200.00,-0.009,0,0,404.293,1952.7351,4.83
209400.00,0.003,0,0,404.133,1952.7705,4.832
209600.00,0.02,0,0,404.071,1952.4711,4.832
209800.00,-0.004,0,0,403.923,1951.7559,4.832
210000.00,0.001,0,0,403.898,1952.443,4.834
210200.00,0.016,0,0,404.441,1955.0679,4.834
210400.00,0.012,0,0,403.985,1953.6714,4.836
210600.00,-0.002,0,0,404.145,1952.8285,4.832
210800.00,0.003,0,0,444.971,2136.7507,4.802
211000.00,0.007,0,0,564.695,2665.3604,4.72
211200.00,-0.011,0,0,526.906,2494.373,4.734
211400.00,-0.006,0,0,404.565,1954.858,4.832
211600.00,-0.007,0,0,404.096,1951.7837,4.83
211800.00,0.005,0,0,407.573,1969.3926,4.832
212000.00,0.001,0,0,404.027,1951.4504,4.83
212200.00,-0.004,0,0,404.397,1954.8551,4.834
212400.00,-0.017,0,0,404.693,1956.286,4.834
212600.00,-0.01,0,0,404.088,1952.5532,4.832
212800.00,0,0,0,408.363,1974.0269,4.834
213000.00,-0.012,0,0,410.041,1981.318,4.832
213200.00,0.005,0,0,362.869,1763.5433,4.86
213400.00,0.001,0,0,362.38,1761.1669,4.86
213600.00,0.009,0,0,401.958,1943.8689,4.836
213800.00,-0.008,0,0,359.949,1750.072,4.862
214000.00,0.014,0,0,417.606,2012.861,4.82
214200.00,-0.018,0,0,362.029,1760.9089,4.864
214400.00,0.007,0,0,360.622,1754.7867,4.866
214600.00,-0.001,0,0,362.708,1762.761,4.86
214800.00,-0.007,0,0,362.197,1761.0017,4.862
215000.00,-0.001,0,0,429.112,2070.0361,4.824
215200.00,0.006,0,0,355.624,1730.4664,4.866
215400.00,0.021,0,0,368.422,1789.0573,4.856
215600.00,-0.021,0,0,369.866,1796.809,4.858
215800.00,-0.003,0,0,409.666,1979.506,4.832
216000.00,-0.004,0,0,358.821,1745.3053,4.864
216200.00,0,0,0,356.143,1733.7041,4.868
216400.00,-0.018,0,0,355.316,1728.9678,4.866
216600.00,0.004,0,0,409.21,1975.6659,4.828
216800.00,0,0,0,358.02,1742.1254,4.866
217000.00,-0.013,0,0,355.453,1729.6344,4.866
217200.00,-0.014,0,0,355.607,1730.3837,4.866
217400.00,-0.018,0,0,406.802,1965.6672,4.832
217600.00,-0.002,0,0,407.167,1967.4308,4.832
217800.00,0.02,0,0,447.403,2147.5347,4.8
218000.00,0,0,0,447.637,2149.553,4.802
218200.00,-0.001,0,0,448.024,2149.6191,4.798
218400.00,-0.005,0,0,404.617,1955.9187,4.834
218600.00,-0.002,0,0,447.172,2147.3201,4.802
218800.00,-0.013,0,0,404.247,1952.5131,4.83
219000.00,0.001,0,0,404.445,1955.0872,4.834
219200.00,0.006,0,0,404.17,1952.9495,4.832
219400.00,0.002,0,0,564.498,2664.4304,4.72
219600.00,-0.013,0,0,403.787,1951.0986,4.832
219800.00,-0.009,0,0,548.516,2608.7422,4.756
220000.00,0.003,0,0,404.441,1953.4501,4.83
220200.00,0.006,0,0,403.874,1951.519,4.832
220400.00,0,0,0,449.685,2156.6892,4.796
220600.00,0.004,0,0,404.38,1955.5817,4.836
220800.00,-0.025,0,0,404.614,1954.2856,4.83
221000.00,-0.012,0,0,404.202,1954.7208,4.836
221200.00,0.005,0,0,403.605,1949.4122,4.83
221400.00,0.009,0,0,404.247,1953.3214,4.832
221600.00,-0.005,0,0,408.744,1974.2334,4.83
221800.00,0.002,0,0,397.957,1926.1119,4.84
222000.00,-0.01,0,0,362.216,1760.3699,4.86
222200.00,-0.001,0,0,360.241,1752.9327,4.866
222400.00,0.017,0,0,359.846,1751.0107,4.866
222600.00,0.012,0,0,419.926,2027.4027,4.828
222800.00,-0.004,0,0,360.488,1753.4136,4.864
223000.00,0.009,0,0,359.876,1749.7172,4.862
223200.00,0.002,0,0,362.84,1763.4025,4.86
223400.00,0.011,0,0,362.309,1761.5463,4.862
223600.00,0,0,0,416.996,2012.4229,4.826
223800.00,0.008,0,0,360.322,1751.8855,4.862
224000.00,0.009,0,0,369.973,1797.3287,4.858
224200.00,-0.002,0,0,311.954,1527.9507,4.898
224400.00,0.007,0,0,362.704,1762.7416,4.86
224600.00,-0.012,0,0,429.589,2070.6189,4.82
224800.00,-0.001,0,0,361.932,1759.7134,4.862
225000.00,0,0,0,367.276,1785.6959,4.862
225200.00,-0.005,0,0,313.516,1536.2284,4.9
225400.00,-0.003,0,0,362.969,1766.2072,4.866
225600.00,-0.007,0,0,428.45,2064.272,4.818
225800.00,0,0,0,361.445,1757.3456,4.862
226000.00,0.004,0,0,367.851,1788.4916,4.862
226200.00,-0.02,0,0,404.062,1954.0438,4.836
226400.00,0.019,0,0,403.963,1951.9492,4.832
226600.00,-0.009,0,0,404.346,1954.6086,4.834
226800.00,-0.001,0,0,564.161,2661.7117,4.718
227000.00,-0.003,0,0,403.926,1951.7703,4.832
227200.00,0,0,0,404.124,1952.7271,4.832
227400.00,0,0,0,403.988,1952.0699,4.832
227600.00,0.011,0,0,404.417,1954.1428,4.832
227800.00,0.037,0,0,405.034,1957.9343,4.834
228000.00,0.006,0,0,444.551,2135.623,4.804
228200.00,0.007,0,0,404.627,1954.3484,4.83
228400.00,-0.019,0,0,403.923,1951.7559,4.832
228600.00,-0.007,0,0,404.883,1956.3945,4.832
228800.00,-0.018,0,0,566.636,2675.6553,4.722
229000.00,0.024,0,0,405.389,1958.8396,4.832
229200.00,0.003,0,0,404.229,1954.8514,4.836
229400.00,-0.02,0,0,404.5,1953.735,4.83
229600.00,-0.008,0,0,404.204,1954.7306,4.836
229800.00,-0.004,0,0,404.932,1958.2512,4.836
230000.00,-0.012,0,0,445.065,2138.9824,4.806
230200.00,-0.005,0,0,404.636,1954.3917,4.83
230400.00,-0.012,0,0,405.389,1958.8396,4.832
230600.00,-0.004,0,0,404.756,1958.2095,4.838
230800.00,-0.008,0,0,404.732,1956.4745,4.834
231000.00,-0.013,0,0,563.533,2661.0029,4.722
231200.00,0,0,0,357.75,1740.0959,4.864
231400.00,0.001,0,0,359.749,1750.5387,4.866
231600.00,0,0,0,362.476,1762.3584,4.862
231800.00,0.022,0,0,363.192,1765.8395,4.862
232000.00,0.013,0,0,420.092,2024.8435,4.82
232200.00,-0.015,0,0,359.774,1749.9407,4.864
232400.00,0.009,0,0,362.205,1760.3163,4.86
232600.00,-0.006,0,0,367.179,1785.2242,4.862
232800.00,0.003,0,0,313.548,1535.131,4.896
233000.00,-0.01,0,0,426.645,2053.8691,4.814
233200.00,0,0,0,362.513,1763.2632,4.864
233400.00,0.012,0,0,359.761,1749.158,4.862
233600.00,0.01,0,0,359.89,1750.505,4.864
233800.00,0.007,0,0,390.641,1890.7025,4.84
234000.00,-0.009,0,0,419.409,2021.5514,4.82
234200.00,0.003,0,0,367.308,1784.3822,4.858
234400.00,0.008,0,0,364.927,1775.0049,4.864
234600.00,0,0,0,359.812,1750.8453,4.866
234800.00,0.012,0,0,360.066,1752.0813,4.866
235000.00,0.009,0,0,470.759,2257.7603,4.796
235200.00,0,0,0,366.885,1783.7949,4.862
235400.00,-0.006,0,0,403.624,1950.311,4.832
235600.00,0.004,0,0,403.044,1948.3148,4.834
235800.00,-0.025,0,0,405.204,1957.9457,4.832
236000.00,0.012,0,0,403.97,1952.791,4.834
236200.00,-0.016,0,0,404.192,1953.0555,4.832
236400.00,-0.008,0,0,404.685,1956.2473,4.834
236600.00,-0.009,0,0,563.947,2660.7019,4.718
236800.00,0,0,0,404.139,1952.7996,4.832
237000.00,0,0,0,312.869,1531.8065,4.896
237200.00,0,0,0,313.844,1537.2078,4.898
237400.00,0.007,0,0,313.362,1534.847,4.898
237600.00,-0.018,0,0,363.872,1767.6902,4.858
237800.00,0.004,0,0,313.288,1533.858,4.896
238000.00,-0.008,0,0,313.665,1535.7039,4.896
238200.00,0.015,0,0,353.229,1719.5188,4.868
238400.00,-0.003,0,0,408.935,1977.6096,4.836
238600.00,0,0,0,314.701,1542.0349,4.9
238800.00,-0.009,0,0,313.368,1534.8765,4.898
239000.00,0.019,0,0,313.054,1532.7123,4.896
239200.00,0,0,0,362.638,1763.146,4.862
239400.00,-0.016,0,0,313.597,1535.9979,4.898
239600.00,0.008,0,0,313.208,1533.4664,4.896
239800.00,-0.026,0,0,314.862,1541.5643,4.896
240000.00,0,0,0,362.428,1762.125,4.862
240200.00,0,0,0,405.25,1958.168,4.832
240400.00,-0.004,0,0,311.388,1525.8013,4.9
240600.00,0.013,0,0,365.009,1773.9438,4.86
240800.00,0,0,0,364.743,1773.3805,4.862
241000.00,-0.013,0,0,406.894,1966.9257,4.834
241200.00,-0.008,0,0,367.07,1783.2261,4.858
241400.00,-0.012,0,0,447.077,2147.7578,4.804
241600.00,-0.011,0,0,446.669,2145.7979,4.804
241800.00,0.001,0,0,447.406,2148.4436,4.802
242000.00,0,0,0,446.731,2146.0957,4.804
242200.00,0,0,0,449.878,2159.4146,4.8
242400.00,-0.005,0,0,448.57,2153.1362,4.8
242600.00,-0.018,0,0,405.631,1959.1978,4.83
242800.00,-0.027,0,0,355.39,1730.0386,4.868
243000.00,-0.01,0,0,355.198,1728.3936,4.866
243200.00,0.028,0,0,355.149,1728.155,4.866
243400.00,0.012,0,0,406.512,1965.079,4.834
243600.00,-0.003,0,0,313.553,1535.1555,4.896
243800.00,-0.005,0,0,313.454,1535.2976,4.898
244000.00,0.002,0,0,314.17,1539.4331,4.9
244200.00,-0.012,0,0,365.127,1776.7081,4.866
244400.00,-0.004,0,0,321.026,1571.1013,4.894
244600.00,-0.018,0,0,313.103,1532.9523,4.896
244800.00,-0.015,0,0,313.51,1535.5719,4.898
245000.00,-0.002,0,0,365.829,1780.124,4.866
245200.00,0.019,0,0,313.208,1534.0928,4.898
245400.00,-0.002,0,0,313.77,1536.2179,4.896
245600.00,-0.013,0,0,314.103,1537.8483,4.896
245800.00,0.002,0,0,404.226,1954.0286,4.834
246000.00,0.012,0,0,564.194,2661.8672,4.718
246200.00,-0.019,0,0,404.579,1956.5441,4.836
246400.00,-0.013,0,0,359.69,1748.8127,4.862
246600.00,0.001,0,0,365.848,1776.5579,4.856
246800.00,0,0,0,357.876,1740.7089,4.864
247000.00,-0.012,0,0,362.775,1763.812,4.862
247200.00,0.004,0,0,427.306,2057.9058,4.816
247400.00,0.012,0,0,361.929,1759.6987,4.862
247600.00,0,0,0,360.782,1754.1222,4.862
247800.00,0.004,0,0,359.856,1749.6198,4.862
248000.00,0.004,0,0,359.868,1749.6782,4.862
248200.00,0.008,0,0,418.573,2018.359,4.822
248400.00,-0.004,0,0,363.306,1767.847,4.866
248600.00,-0.014,0,0,311.227,1523.7673,4.896
248800.00,0.018,0,0,357.555,1739.1475,4.864
249000.00,-0.004,0,0,357.567,1739.2058,4.864
249200.00,-0.012,0,0,607.867,2853.3276,4.694
249400.00,0.002,0,0,404.014,1953.0038,4.834
249600.00,0.013,0,0,448.097,2151.7617,4.802
249800.00,0,0,0,404.236,1954.0768,4.834
250000.00,-0.015,0,0,403.911,1952.5059,4.834
250200.00,0,0,0,404.725,1955.6311,4.832
250400.00,0.008,0,0,404.516,1953.8123,4.83
250600.00,-0.003,0,0,404.195,1952.2618,4.83
250800.00,0.012,0,0,404.195,1953.8787,4.834
251000.00,0.009,0,0,404.553,1954.8,4.832
251200.00,-0.002,0,0,564.015,2661.0227,4.718
251400.00,0,0,0,404.306,1954.4153,4.834
251600.00,0.003,0,0,405.466,1959.2117,4.832
251800.00,-0.024,0,0,404.219,1954.8031,4.836
252000.00,-0.002,0,0,404.269,1953.4277,4.832
252200.00,0.008,0,0,404.355,1955.4608,4.836
252400.00,0.012,0,0,404.437,1955.0486,4.834
252600.00,-0.005,0,0,406.806,1964.8729,4.83
252800.00,-0.006,0,0,404.079,1953.318,4.834
253000.00,0.012,0,0,451.011,2165.7549,4.802
253200.00,0.008,0,0,360.433,1751.7045,4.86
253400.00,-0.006,0,0,314.379,1539.1996,4.896
253600.00,0.006,0,0,314.639,1539.8433,4.894
253800.00,-0.006,0,0,313.442,1535.2388,4.898
254000.00,-0.012,0,0,360.927,1755.5488,4.864
254200.00,-0.008,0,0,360.26,1753.0253,4.866
254400.00,0.007,0,0,314.287,1537.4919,4.892
254600.00,0.016,0,0,315.527,1545.4512,4.898
254800.00,-0.005,0,0,412.15,1990.6844,4.83
255000.00,0,0,0,313.392,1534.9939,4.898
255200.00,0.004,0,0,313.084,1535.3639,4.904
255400.00,0.01,0,0,359.52,1748.7052,4.864
255600.00,0.005,0,0,364.753,1772.6996,4.86
255800.00,-0.006,0,0,403.926,1953.3861,4.836
256000.00,-0.01,0,0,409.357,1977.1942,4.83
256200.00,0.021,0,0,404.05,1953.9857,4.836
256400.00,0.012,0,0,404.242,1954.1058,4.834
256600.00,-0.023,0,0,404.403,1954.8843,4.834
256800.00,-0.004,0,0,404.033,1952.2874,4.832
257000.00,-0.005,0,0,314.681,1540.6781,4.896
257200.00,-0.001,0,0,361.866,1758.6688,4.86
257400.00,-0.01,0,0,354.51,1727.1729,4.872
257600.00,-0.002,0,0,313.583,1536.5568,4.9
257800.00,0.01,0,0,313.311,1533.9707,4.896
258000.00,-0.016,0,0,367.667,1789.0676,4.866
258200.00,0.011,0,0,360.731,1750.9883,4.854
258400.00,-0.017,0,0,313.453,1535.2927,4.898
258600.00,-0.02,0,0,313.503,1534.9106,4.896
258800.00,-0.006,0,0,366.093,1780.6763,4.864
259000.00,-0.008,0,0,313.515,1535.5964,4.898
259200.00,-0.002,0,0,313.947,1538.3403,4.9
259400.00,0.011,0,0,358.996,1746.8746,4.866
259600.00,-0.009,0,0,361.921,1759.6598,4.862
259800.00,0.003,0,0,313.299,1534.5385,4.898
260000.00,-0.005,0,0,314.2,1539.5801,4.9
260200.00,0,0,0,445.284,2140.0349,4.806
260400.00,-0.003,0,0,404.062,1952.4275,4.832
260600.00,0.017,0,0,403.704,1950.6976,4.832
260800.00,-0.004,0,0,564.313,2665.8145,4.724
261000.00,0.019,0,0,404.491,1955.3096,4.834
261200.00,0.004,0,0,404.713,1955.5732,4.832
261400.00,0.011,0,0,403.953,1952.7089,4.834
261600.00,-0.024,0,0,404.261,1955.0061,4.836
261800.00,0.001,0,0,405.359,1950.5875,4.812
262000.00,0,0,0,406.532,1965.1758,4.834
262200.00,0.007,0,0,313.504,1535.5425,4.898
262400.00,0.002,0,0,407.778,1968.7523,4.828
262600.00,0.002,0,0,367.78,1788.8818,4.864
262800.00,0.008,0,0,313.294,1535.1406,4.9
263000.00,-0.004,0,0,316.749,1550.8031,4.896
263200.00,-0.005,0,0,314.368,1539.7744,4.898
263400.00,0.012,0,0,365.041,1774.8292,4.862
263600.00,-0.015,0,0,356.278,1734.3613,4.868
263800.00,-0.013,0,0,313.121,1533.6666,4.898
264000.00,-0.004,0,0,313.615,1537.3407,4.902
264200.00,-0.007,0,0,361.726,1757.9885,4.86
264400.00,0,0,0,313.356,1536.071,4.902
264600.00,0.012,0,0,315.688,1545.6084,4.896
264800.00,0.008,0,0,313.22,1534.1515,4.898
265000.00,0.013,0,0,366.127,1780.8418,4.864
265200.00,0.003,0,0,362.363,1763.2584,4.866
265400.00,-0.012,0,0,311.332,1525.5269,4.9
265600.00,0.019,0,0,362.214,1762.5333,4.866
265800.00,0.014,0,0,362.518,1761.8375,4.86
266000.00,0.012,0,0,364.319,1772.0476,4.864
266200.00,0,0,0,359.864,1750.3785,4.864
266400.00,-0.005,0,0,362.216,1761.0942,4.862
266600.00,0,0,0,362.623,1764.5236,4.866
266800.00,-0.025,0,0,366.967,1784.1936,4.862
267000.00,-0.001,0,0,377.717,1834.9492,4.858
267200.00,-0.002,0,0,359.97,1751.6141,4.866
267400.00,-0.009,0,0,367.041,1784.5532,4.862
267600.00,-0.009,0,0,366.819,1783.474,4.862
267800.00,0.001,0,0,359.568,1748.9387,4.864
268000.00,-0.003,0,0,417.906,2015.1428,4.822
268200.00,-0.008,0,0,359.593,1749.0602,4.864
268400.00,0.01,0,0,407.556,1968.4955,4.83
268600.00,0.021,0,0,312.27,1530.7474,4.902
268800.00,0.006,0,0,362.727,1764.3041,4.864
269000.00,-0.001,0,0,431.564,2078.4121,4.816
269200.00,0.012,0,0,365.005,1774.6543,4.862
269400.00,-0.006,0,0,316.348,1549.4724,4.898
269600.00,-0.013,0,0,362.35,1762.4703,4.864
269800.00,-0.009,0,0,359.457,1747.6799,4.862
270000.00,0.004,0,0,418.432,2018.516,4.824
270200.00,0.02,0,0,359.636,1749.2694,4.864
270400.00,-0.013,0,0,359.816,1749.4254,4.862
270600.00,0.012,0,0,405.802,1961.647,4.834
270800.00,-0.009,0,0,364.561,1771.7665,4.86
271000.00,0.007,0,0,407.251,1967.0223,4.83
271200.00,-0.006,0,0,369.367,1794.3849,4.858
271400.00,0.011,0,0,359.778,1751.3994,4.868
271600.00,-0.005,0,0,370.391,1798.6187,4.856
271800.00,-0.007,0,0,361.303,1757.3778,4.864
272000.00,0.002,0,0,517.178,2456.5955,4.75
272200.00,0.011,0,0,403.849,1952.2061,4.834
272400.00,-0.01,0,0,403.972,1952.8007,4.834
272600.00,0.02,0,0,404.355,1953.8434,4.832
272800.00,0.018,0,0,403.915,1952.5251,4.834
273000.00,0.005,0,0,403.767,1951.8097,4.834
273200.00,0.009,0,0,404.31,1954.4346,4.834
273400.00,0.004,0,0,404.15,1953.6611,4.834
273600.00,0.014,0,0,404.496,1956.1427,4.836
273800.00,0.017,0,0,404.414,1954.1284,4.832
274000.00,0.005,0,0,563.403,2658.1355,4.718
274200.00,0.012,0,0,404.088,1953.3615,4.834
274400.00,0.002,0,0,404.273,1954.2557,4.834
274600.00,-0.007,0,0,404.051,1952.3743,4.832
274800.00,-0.006,0,0,404.357,1954.6617,4.834
275000.00,-0.01,0,0,404.431,1955.0195,4.834
275200.00,-0.018,0,0,404.485,1954.4713,4.832
275400.00,0,0,0,404.238,1953.278,4.832
275600.00,0.013,0,0,404.115,1953.4919,4.834
275800.00,-0.001,0,0,448.281,2152.6455,4.802
276000.00,0.003,0,0,361.515,1759.1321,4.866
276200.00,-0.003,0,0,313.455,1534.0487,4.894
276400.00,-0.006,0,0,313.442,1535.8657,4.9
276600.00,-0.01,0,0,358.042,1741.5162,4.864
276800.00,-0.003,0,0,364.484,1770.6632,4.858
277000.00,-0.008,0,0,379.305,1840.3879,4.852
277200.00,0,0,0,315.096,1542.0798,4.894
277400.00,-0.004,0,0,313.079,1532.8348,4.896
277600.00,-0.002,0,0,362.984,1765.5542,4.864
277800.00,-0.002,0,0,315.386,1544.1298,4.896
278000.00,0.001,0,0,313.498,1534.8861,4.896
278200.00,0.011,0,0,356.215,1733.3423,4.866
278400.00,0.006,0,0,564.995,2666.7764,4.72
278600.00,0.001,0,0,403.821,1951.2631,4.832
278800.00,-0.002,0,0,404.253,1954.1591,4.834
279000.00,-0.009,0,0,404.315,1953.65,4.832
279200.00,-0.02,0,0,404.105,1952.6354,4.832
279400.00,0.012,0,0,404.5,1955.353,4.834
279600.00,0,0,0,404.081,1953.3275,4.834
279800.00,0.01,0,0,447.866,2150.6526,4.802
280000.00,0.005,0,0,366.687,1783.5656,4.864
280200.00,0,0,0,313.01,1532.4969,4.896
280400.00,0.012,0,0,313.868,1537.9532,4.9
280600.00,-0.005,0,0,313.51,1535.5719,4.898
280800.00,-0.014,0,0,364.924,1774.2605,4.862
281000.00,-0.007,0,0,313.071,1534.048,4.9
281200.00,0.013,0,0,313.121,1533.6666,4.898
281400.00,0.002,0,0,312.985,1533.0004,4.898
281600.00,0.001,0,0,363.302,1766.3744,4.862
281800.00,-0.004,0,0,313.411,1535.087,4.898
282000.00,-0.009,0,0,313.312,1533.9756,4.896
282200.00,-0.001,0,0,312.744,1531.8199,4.898
282400.00,0.012,0,0,360.716,1753.8011,4.862
282600.00,0.014,0,0,313.078,1534.0823,4.9
282800.00,0.005,0,0,313.219,1533.5201,4.896
283000.00,0.003,0,0,313.491,1536.106,4.9
283200.00,-0.009,0,0,359.414,1748.9086,4.866
283400.00,0.015,0,0,419.313,2021.9272,4.822
283600.00,0.014,0,0,359.728,1751.1559,4.868
283800.00,-0.001,0,0,366.923,1783.2458,4.86
284000.00,0.011,0,0,311.578,1526.7323,4.9
284200.00,-0.01,0,0,362.204,1761.0359,4.862
284400.00,-0.014,0,0,417.499,2014.8502,4.826
284600.00,0.008,0,0,360.802,1755.6626,4.866
284800.00,0.003,0,0,402.479,1946.3884,4.836
285000.00,-0.012,0,0,403.869,1950.6871,4.83
285200.00,0,0,0,404.202,1953.9125,4.834
285400.00,0.008,0,0,403.993,1953.7102,4.836
285600.00,0.017,0,0,564.808,2665.8936,4.72
285800.00,0.002,0,0,437.237,2100.4866,4.804
286000.00,0.015,0,0,406.853,1966.7274,4.834
286200.00,0,0,0,404.738,1957.313,4.836
286400.00,0.01,0,0,404.158,1954.5081,4.836
286600.00,-0.001,0,0,404.162,1954.5273,4.836
286800.00,0.012,0,0,404.36,1953.8673,4.832
287000.00,-0.007,0,0,404.187,1954.6483,4.836
287200.00,0.008,0,0,404.367,1953.9012,4.832
287400.00,0.006,0,0,404.244,1953.3069,4.832
287600.00,0,0,0,609.977,2854.6921,4.68
287800.00,0,0,0,558.02,2636.0867,4.724
288000.00,0.011,0,0,404.429,1955.0098,4.834
288200.00,0.01,0,0,404.256,1954.9821,4.836
288400.00,0.015,0,0,316.212,1547.5416,4.894
288600.00,-0.007,0,0,313.547,1535.1261,4.896
288800.00,0.008,0,0,313.868,1536.6978,4.896
289000.00,0.011,0,0,364.646,1772.9088,4.862
289200.00,0.007,0,0,313.535,1535.0674,4.896
289400.00,-0.004,0,0,313.646,1535.6107,4.896
289600.00,-0.01,0,0,314.565,1541.3685,4.9
289800.00,-0.012,0,0,361.215,1756.2273,4.862
290000.00,-0.01,0,0,315.676,1546.1809,4.898
290200.00,0.015,0,0,313.658,1536.9242,4.9
290400.00,-0.004,0,0,313.146,1533.7891,4.898
290600.00,-0.023,0,0,361.722,1758.6923,4.862
290800.00,0.014,0,0,313.423,1535.1458,4.898
291000.00,-0.007,0,0,404.577,1955.7252,4.834
291200.00,-0.015,0,0,404.15,1952.8527,4.832
291400.00,0.014,0,0,403.94,1952.646,4.834
291600.00,0.004,0,0,404.594,1954.998,4.832
291800.00,-0.001,0,0,564.265,2665.5879,4.724
292000.00,0.016,0,0,404.125,1952.7319,4.832
292200.00,-0.014,0,0,405.125,1958.3743,4.834
292400.00,0.012,0,0,403.891,1951.6012,4.832
292600.00,0.006,0,0,403.718,1950.7653,4.832
292800.00,0,0,0,404.384,1953.9834,4.832
293000.00,0.001,0,0,403.878,1953.1539,4.836
293200.00,-0.01,0,0,404.034,1953.1003,4.834
293400.00,-0.019,0,0,447.661,2150.5635,4.804
293600.00,-0.005,0,0,404.276,1953.4615,4.832
293800.00,-0.008,0,0,564.249,2662.127,4.718
294000.00,0.022,0,0,404.091,1953.376,4.834
294200.00,0.007,0,0,403.77,1951.0165,4.832
294400.00,-0.01,0,0,403.783,1951.887,4.834
294600.00,-0.004,0,0,403.474,1949.5863,4.832
294800.00,0,0,0,404.363,1955.4995,4.836
295000.00,0,0,0,404.202,1953.104,4.832
295200.00,0.004,0,0,406.428,1963.8601,4.832
295400.00,0,0,0,404.343,1953.7853,4.832
295600.00,0,0,0,404.121,1952.7126,4.832
295800.00,-0.004,0,0,444.971,2137.6406,4.804
296000.00,0.013,0,0,405.997,1960.1536,4.828
296200.00,-0.006,0,0,358.439,1744.881,4.868
296400.00,-0.006,0,0,367.19,1783.809,4.858
296600.00,-0.001,0,0,311.479,1526.2472,4.9
296800.00,-0.025,0,0,426.565,2055.1902,4.818
297000.00,0.019,0,0,362.457,1762.9908,4.864
297200.00,-0.008,0,0,362.075,1760.4087,4.862
297400.00,-0.01,0,0,404.161,1953.7144,4.834
297600.00,0.021,0,0,403.88,1952.356,4.834
297800.00,0,0,0,404.065,1953.2502,4.834
298000.00,0.016,0,0,404.576,1954.9111,4.832
298200.00,-0.023,0,0,563.678,2661.6875,4.722
298400.00,0.009,0,0,403.971,1951.9878,4.832
298600.00,0.003,0,0,404.193,1954.6772,4.836
298800.00,-0.012,0,0,404.218,1954.7982,4.836
299000.00,0.011,0,0,404.057,1952.4033,4.832
299200.00,-0.007,0,0,404.094,1952.582,4.832
299400.00,-0.002,0,0,404.613,1955.8993,4.834
299600.00,0.01,0,0,404.736,1954.8748,4.83
299800.00,-0.021,0,0,407.797,1971.2908,4.834
300000.00,0.007,0,0,404.514,1954.6116,4.832
300200.00,-0.012,0,0,565.11,2665.0588,4.716
300400.00,0.02,0,0,404.514,1954.6116,4.832
300600.00,0,0,0,404.181,1954.6193,4.836
300800.00,-0.019,0,0,447.489,2150.6323,4.806
301000.00,0.016,0,0,449.007,2157.0295,4.804
301200.00,0.012,0,0,447.144,2148.0798,4.804
301400.00,-0.001,0,0,447.539,2149.9773,4.804
301600.00,0.017,0,0,447.699,2149.8506,4.802
301800.00,-0.012,0,0,447.168,2148.1951,4.804
302000.00,0.006,0,0,448.353,2152.0945,4.8
302200.00,0.011,0,0,610.542,2858.5576,4.682
302400.00,0.008,0,0,596.04,2799.0039,4.696
302600.00,-0.008,0,0,400.352,1936.1022,4.836
302800.00,-0.005,0,0,357.699,1741.2788,4.868
303000.00,-0.006,0,0,362.369,1761.1133,4.86
303200.00,-0.001,0,0,363.739,1767.7716,4.86
303400.00,-0.003,0,0,313.966,1537.1775,4.896
303600.00,0.002,0,0,363.51,1768.1127,4.864
303800.00,-0.014,0,0,363.078,1764.5591,4.86
304000.00,0.006,0,0,400.164,1935.9934,4.838
304200.00,0.019,0,0,362.814,1766.1786,4.868
304400.00,-0.003,0,0,362.851,1764.9072,4.864
304600.00,0.007,0,0,362.16,1760.8219,4.862
304800.00,0.008,0,0,362.086,1761.1863,4.864
305000.00,-0.018,0,0,359.617,1749.8964,4.866
305200.00,0,0,0,365.282,1777.4623,4.866
305400.00,0.006,0,0,404.972,1958.4445,4.836
