TEMP,PID,USER,PR,NI,VIRT,RES,SHR,S,CPU,MEM,TIME,ENV,COMMAND
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:33.95,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:35.14,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:36.34,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:37.54,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:38.73,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:39.92,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:41.11,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:42.30,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:43.50,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:44.69,python3,rf.py
T60.3C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:45.88,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:47.07,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:48.26,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:49.46,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:50.65,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:51.84,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:53.03,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,11:54.23,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:55.42,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:56.61,python3,rf.py
