Time (ms),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
350800.00,-0.003,0,0,405.824,1960.1299,4.83
351000.00,-0.001,0,0,406.631,1965.6543,4.834
351200.00,-0.017,0,0,411.209,1984.4948,4.826
351400.00,0.009,0,0,409.049,1974.8887,4.828
351600.00,-0.004,0,0,409.272,1975.9652,4.828
351800.00,-0.004,0,0,406.322,1963.3478,4.832
352000.00,-0.002,0,0,406.072,1962.1398,4.832
352200.00,-0.009,0,0,564.91,2664.1155,4.716
352400.00,0,0,0,577.226,2719.8889,4.712
352600.00,0,0,0,410.999,1985.1251,4.83
352800.00,0.006,0,0,406.458,1963.1921,4.83
353000.00,0.009,0,0,405.771,1960.6853,4.832
353200.00,0,0,0,452.173,2168.6218,4.796
353400.00,0.003,0,0,405.463,1959.1971,4.832
353600.00,0.001,0,0,405.66,1958.5265,4.828
353800.00,-0.003,0,0,451.877,2167.2021,4.796
354000.00,0.008,0,0,406.006,1961.009,4.83
354200.00,-0.014,0,0,405.29,1958.3612,4.832
354400.00,-0.002,0,0,611.792,2863.1865,4.68
354600.00,-0.022,0,0,405.45,1958.3235,4.83
354800.00,-0.012,0,0,359.579,1748.9922,4.864
355000.00,0.009,0,0,313.078,1532.8298,4.896
355200.00,0.003,0,0,403.883,1952.3705,4.834
355400.00,-0.02,0,0,360.233,1750.0118,4.858
355600.00,-0.01,0,0,372.666,1807.4299,4.85
355800.00,-0.012,0,0,405.69,1959.4827,4.83
356000.00,0.012,0,0,406.25,1962.9999,4.832
356200.00,-0.006,0,0,406.225,1962.0668,4.83
356400.00,0.009,0,0,405.756,1959.8015,4.83
356600.00,0.018,0,0,406.398,1962.9023,4.83
356800.00,0.005,0,0,405.744,1959.7434,4.83
357000.00,-0.006,0,0,565.566,2668.3403,4.718
357200.00,-0.002,0,0,406.595,1964.667,4.832
357400.00,0.023,0,0,406.25,1962.9999,4.832
357600.00,-0.006,0,0,405.796,1959.9946,4.83
357800.00,-0.009,0,0,405.574,1958.1113,4.828
358000.00,0.004,0,0,406.208,1961.1722,4.828
358200.00,0.015,0,0,405.554,1958.0146,4.828
358400.00,-0.018,0,0,405.788,1959.1444,4.828
358600.00,0,0,0,406.594,1965.4755,4.834
358800.00,-0.024,0,0,405.717,1960.4246,4.832
359000.00,-0.025,0,0,565.423,2664.2729,4.712
359200.00,-0.03,0,0,405.853,1961.0815,4.832
359400.00,0.012,0,0,406.149,1961.6996,4.83
359600.00,0.018,0,0,406.112,1962.3331,4.832
359800.00,-0.019,0,0,405.841,1959.4004,4.828
360000.00,0.002,0,0,405.532,1960.3418,4.834
360200.00,0.005,0,0,405.976,1960.8641,4.83
360400.00,0.001,0,0,405.298,1957.5894,4.83
360600.00,0.018,0,0,406.458,1964.005,4.832
360800.00,0.013,0,0,408.897,1975.7903,4.832
361000.00,-0.015,0,0,359.266,1748.1884,4.866
361200.00,0,0,0,405.227,1957.2463,4.83
361400.00,0.015,0,0,452.162,2168.5688,4.796
361600.00,0.011,0,0,408.786,1973.6189,4.828
361800.00,0.003,0,0,405.528,1958.7003,4.83
362000.00,0.012,0,0,405.75,1961.3955,4.834
362200.00,-0.012,0,0,405.565,1958.8789,4.83
362400.00,0.012,0,0,566.091,2670.8174,4.718
362600.00,0,0,0,406.729,1965.3145,4.832
362800.00,0.001,0,0,405.322,1958.5157,4.832
363000.00,0.003,0,0,405.784,1959.9366,4.83
363200.00,-0.014,0,0,405.537,1958.7437,4.83
363400.00,0.012,0,0,447.159,2147.2576,4.802
363600.00,-0.034,0,0,405.791,1960.782,4.832
363800.00,-0.002,0,0,406.569,1963.7283,4.83
364000.00,-0.001,0,0,406.009,1961.8354,4.832
364200.00,0.013,0,0,405.565,1958.8789,4.83
364400.00,0.005,0,0,567.054,2704.8477,4.77
364600.00,0.008,0,0,564.462,2662.0027,4.716
364800.00,0,0,0,406.125,1962.3959,4.832
365000.00,0.016,0,0,405.355,1957.0541,4.828
365200.00,0.005,0,0,406.317,1963.3236,4.832
365400.00,0.003,0,0,405.774,1959.8883,4.83
365600.00,-0.01,0,0,405.639,1960.0476,4.832
365800.00,-0.004,0,0,405.75,1958.1495,4.826
366000.00,0.011,0,0,406.091,1962.2317,4.832
366200.00,-0.024,0,0,411.459,1986.5242,4.828
366400.00,-0.012,0,0,364.018,1768.3994,4.858
366600.00,0.002,0,0,364.561,1771.0372,4.858
366800.00,0.005,0,0,363.82,1768.1653,4.86
367000.00,0.01,0,0,358.988,1746.1176,4.864
367200.00,-0.007,0,0,364.418,1771.0715,4.86
367400.00,0.006,0,0,364.869,1773.993,4.862
367600.00,0.013,0,0,313.207,1534.0878,4.898
367800.00,0.004,0,0,407.115,1966.3654,4.83
368000.00,0.001,0,0,363.499,1766.6051,4.86
368200.00,0.015,0,0,363.722,1768.4163,4.862
368400.00,0.012,0,0,363.443,1765.606,4.858
368600.00,-0.008,0,0,313.282,1534.4552,4.898
368800.00,-0.006,0,0,364.078,1769.4192,4.86
369000.00,-0.016,0,0,405.887,1961.2458,4.832
369200.00,-0.012,0,0,363.805,1769.5475,4.864
369400.00,0,0,0,367.285,1783.536,4.856
369600.00,0.001,0,0,313.084,1532.8593,4.896
369800.00,0.002,0,0,363.62,1767.9204,4.862
370000.00,0.02,0,0,363.886,1769.9414,4.864
370200.00,0.007,0,0,361.788,1759.0132,4.862
370400.00,-0.021,0,0,371,1801.5759,4.856
370600.00,-0.011,0,0,313.208,1533.4664,4.896
370800.00,0,0,0,363.768,1767.1849,4.858
371000.00,0.001,0,0,363.546,1766.8336,4.86
371200.00,0.012,0,0,429.223,2065.4209,4.812
371400.00,-0.006,0,0,368.359,1790.2249,4.86
371600.00,0.014,0,0,408.491,1973.8284,4.832
371800.00,0.005,0,0,360.522,1752.858,4.862
372000.00,-0.019,0,0,361.294,1756.6115,4.862
372200.00,0.01,0,0,360.924,1756.2563,4.866
372400.00,0.008,0,0,440.363,2117.2654,4.808
372600.00,0.002,0,0,360.64,1754.153,4.864
372800.00,-0.012,0,0,366.404,1781.4562,4.862
373000.00,0.004,0,0,405.409,1958.1254,4.83
373200.00,0.012,0,0,405.384,1957.194,4.828
373400.00,0.008,0,0,405.791,1959.9705,4.83
373600.00,0.011,0,0,565.672,2666.5779,4.714
373800.00,-0.006,0,0,405.446,1959.1151,4.832
374000.00,0.011,0,0,405.409,1958.1254,4.83
374200.00,0.002,0,0,405.305,1958.4336,4.832
374400.00,0.004,0,0,446.143,2143.271,4.804
374600.00,0.004,0,0,405.997,1962.5896,4.834
374800.00,-0.013,0,0,405.409,1958.9362,4.832
375000.00,-0.009,0,0,405.458,1958.3622,4.83
375200.00,0.005,0,0,405.742,1960.5453,4.832
375400.00,0.002,0,0,406.347,1961.8433,4.828
375600.00,0.023,0,0,566.227,2671.459,4.718
375800.00,0,0,0,405.441,1957.4692,4.828
376000.00,0.023,0,0,405.614,1958.3044,4.828
376200.00,0.005,0,0,405.824,1960.1299,4.83
376400.00,-0.002,0,0,405.791,1959.9705,4.83
376600.00,0,0,0,448.739,2153.0498,4.798
376800.00,-0.013,0,0,406.013,1961.0427,4.83
377000.00,-0.007,0,0,405.927,1961.4392,4.832
377200.00,-0.017,0,0,407.1,1965.4789,4.828
377400.00,-0.004,0,0,405.717,1958.8018,4.828
377600.00,0,0,0,566.869,2674.488,4.718
377800.00,0.001,0,0,405.487,1959.3131,4.832
378000.00,-0.005,0,0,406.302,1964.064,4.834
378200.00,0,0,0,359.221,1747.251,4.864
378400.00,0,0,0,405.878,1962.0143,4.834
378600.00,-0.004,0,0,405.865,1960.3279,4.83
378800.00,-0.005,0,0,409.765,1978.3455,4.828
379000.00,0.012,0,0,566.314,2671.8696,4.718
379200.00,0,0,0,406.117,1963.1697,4.834
379400.00,-0.005,0,0,405.578,1958.9418,4.83
379600.00,0.005,0,0,405.258,1958.2065,4.832
379800.00,0.014,0,0,406.01,1960.2163,4.828
380000.00,0.004,0,0,405.418,1958.9797,4.832
380200.00,-0.007,0,0,405.566,1959.6948,4.832
380400.00,-0.002,0,0,405.583,1959.777,4.832
380600.00,0.018,0,0,405.447,1959.9308,4.834
380800.00,0.004,0,0,405.892,1960.4584,4.83
381000.00,0,0,0,407.669,1968.226,4.828
381200.00,0.002,0,0,565.985,2670.3171,4.718
381400.00,-0.018,0,0,404.887,1955.6041,4.83
381600.00,-0.009,0,0,405.332,1957.7535,4.83
381800.00,0.011,0,0,405.282,1957.5121,4.83
382000.00,0,0,0,405.784,1960.7482,4.832
382200.00,-0.002,0,0,406.129,1962.4153,4.832
382400.00,0.028,0,0,405.697,1960.3278,4.832
382600.00,-0.003,0,0,446.928,2147.042,4.804
382800.00,0.006,0,0,405.927,1962.2512,4.834
383000.00,-0.001,0,0,406.075,1961.3423,4.83
383200.00,-0.004,0,0,566.968,2674.9551,4.718
383400.00,0.019,0,0,406.31,1962.4773,4.83
383600.00,0.009,0,0,359.462,1748.4231,4.864
383800.00,0.014,0,0,363.868,1769.854,4.864
384000.00,0,0,0,363.584,1766.291,4.858
384200.00,0.003,0,0,425.945,2051.3511,4.816
384400.00,-0.004,0,0,360.605,1752.5404,4.86
384600.00,0,0,0,361.481,1756.7976,4.86
384800.00,-0.017,0,0,363.369,1765.2465,4.858
385000.00,0.005,0,0,366.491,1781.8793,4.862
385200.00,0.024,0,0,365.862,1778.0894,4.86
385400.00,0,0,0,430.465,2073.9802,4.818
385600.00,-0.011,0,0,363.487,1765.8198,4.858
385800.00,0.003,0,0,360.784,1754.1318,4.862
386000.00,0.009,0,0,360.666,1754.2793,4.864
386200.00,-0.001,0,0,361.394,1757.8204,4.864
386400.00,-0.006,0,0,430.009,2070.9233,4.816
386600.00,-0.003,0,0,363.561,1767.6335,4.862
386800.00,-0.003,0,0,313.028,1533.2112,4.898
387000.00,0.011,0,0,363.332,1766.5201,4.862
387200.00,-0.006,0,0,366.072,1778.3777,4.858
387400.00,0,0,0,440.442,2118.5259,4.81
387600.00,0.007,0,0,369.231,1793.7241,4.858
387800.00,0.007,0,0,313.109,1533.6079,4.898
388000.00,0,0,0,363.041,1765.8313,4.864
388200.00,-0.006,0,0,363.331,1765.7887,4.86
388400.00,-0.016,0,0,421.185,2030.9541,4.822
388600.00,-0.01,0,0,366.218,1779.0869,4.858
388800.00,-0.003,0,0,368.687,1790.3441,4.856
389000.00,-0.01,0,0,312.844,1531.6842,4.896
389200.00,-0.009,0,0,361.275,1757.2415,4.864
389400.00,0.012,0,0,421.054,2031.1644,4.824
389600.00,-0.009,0,0,365.989,1777.9746,4.858
389800.00,0.002,0,0,313.165,1532.6295,4.894
390000.00,-0.006,0,0,363.317,1766.4471,4.862
390200.00,-0.001,0,0,363.336,1767.2662,4.864
390400.00,0.009,0,0,366.372,1780.568,4.86
390600.00,0.01,0,0,368.297,1788.4502,4.856
390800.00,0,0,0,352.989,1717.6447,4.866
391000.00,0.002,0,0,362.738,1763.6322,4.862
391200.00,0.028,0,0,365.115,1775.1891,4.862
391400.00,0,0,0,312.862,1531.7723,4.896
391600.00,0.01,0,0,366.164,1778.8247,4.858
391800.00,0.016,0,0,313.213,1532.8645,4.894
392000.00,0.001,0,0,363.764,1767.8931,4.86
392200.00,-0.013,0,0,430.61,2073.8176,4.816
392400.00,0.018,0,0,363.3,1765.6379,4.86
392600.00,0.001,0,0,365.633,1776.9764,4.86
392800.00,-0.004,0,0,315.466,1543.2598,4.892
393000.00,-0.007,0,0,365.929,1777.683,4.858
393200.00,0,0,0,365.707,1779.5303,4.866
393400.00,0.002,0,0,312.813,1532.158,4.898
393600.00,0.001,0,0,366.09,1778.4651,4.858
393800.00,-0.002,0,0,312.967,1531.6605,4.894
394000.00,0.01,0,0,426.718,2052.5134,4.81
394200.00,0.007,0,0,363.418,1766.9384,4.862
394400.00,0.007,0,0,363.369,1765.9734,4.86
394600.00,-0.016,0,0,360.457,1751.821,4.86
394800.00,-0.001,0,0,312.787,1532.0306,4.898
395000.00,-0.005,0,0,430.675,2074.1306,4.816
395200.00,-0.028,0,0,363.549,1767.5753,4.862
395400.00,-0.006,0,0,363.61,1766.4172,4.858
395600.00,0,0,0,403.351,1948.1853,4.83
395800.00,-0.023,0,0,354.841,1727.366,4.868
396000.00,0,0,0,408.564,1974.1812,4.832
396200.00,0.013,0,0,354.699,1726.6748,4.868
396400.00,-0.016,0,0,408.074,1970.1813,4.828
396600.00,0.011,0,0,355.291,1729.5565,4.868
396800.00,0.005,0,0,406.606,1963.0938,4.828
397000.00,0.016,0,0,354.563,1724.5944,4.864
397200.00,-0.008,0,0,405.845,1961.8547,4.834
397400.00,0.013,0,0,405.339,1957.7872,4.83
397600.00,-0.004,0,0,361.183,1756.7941,4.864
397800.00,0,0,0,365.515,1774.9409,4.856
398000.00,0.001,0,0,370.649,1799.1302,4.854
398200.00,0.024,0,0,312.566,1529.6981,4.894
398400.00,0.004,0,0,363.819,1768.8879,4.862
398600.00,0.001,0,0,364.029,1769.9089,4.862
398800.00,0,0,0,407.761,1969.4855,4.83
399000.00,-0.004,0,0,353.039,1718.5939,4.868
399200.00,-0.012,0,0,363.017,1764.9886,4.862
399400.00,-0.01,0,0,366.867,1782.2399,4.858
399600.00,0.02,0,0,360.943,1755.6267,4.864
399800.00,-0.02,0,0,364.411,1773.224,4.866
400000.00,-0.002,0,0,312.701,1530.984,4.896
400200.00,-0.026,0,0,363.479,1767.2349,4.862
400400.00,-0.002,0,0,363.096,1763.9203,4.858
400600.00,0.013,0,0,361.671,1759.8911,4.866
400800.00,0,0,0,361.696,1758.566,4.862
401000.00,-0.005,0,0,312.603,1530.5043,4.896
401200.00,0.01,0,0,364.214,1770.8085,4.862
401400.00,-0.006,0,0,361.499,1756.8851,4.86
401600.00,0,0,0,360.82,1754.3069,4.862
401800.00,-0.013,0,0,483.023,2307.8838,4.778
402000.00,0,0,0,358.734,1744.1648,4.862
402200.00,-0.002,0,0,358.321,1742.1567,4.862
402400.00,-0.013,0,0,364.245,1770.9591,4.862
402600.00,0.001,0,0,363.085,1763.8668,4.858
402800.00,-0.012,0,0,427.619,2057.7024,4.812
403000.00,-0.012,0,0,363.357,1766.6417,4.862
403200.00,0.003,0,0,363.856,1769.7954,4.864
403400.00,0.009,0,0,371.495,1802.4938,4.852
403600.00,-0.015,0,0,313.411,1533.8335,4.894
403800.00,0.011,0,0,439.183,2110.7136,4.806
404000.00,-0.019,0,0,368.565,1790.4888,4.858
404200.00,-0.001,0,0,404.795,1955.9694,4.832
404400.00,-0.009,0,0,405.481,1958.4731,4.83
404600.00,0,0,0,405.518,1959.4629,4.832
404800.00,0.019,0,0,405.605,1959.0721,4.83
405000.00,-0.005,0,0,405.629,1959.188,4.83
405200.00,0,0,0,550.859,2627.5974,4.77
405400.00,0.018,0,0,569.459,2684.4297,4.714
405600.00,0.001,0,0,406.117,1962.3573,4.832
405800.00,-0.004,0,0,451.05,2165.04,4.8
406000.00,0.019,0,0,405.426,1959.0183,4.832
406200.00,-0.009,0,0,405.665,1959.3619,4.83
406400.00,-0.008,0,0,449.063,2155.5024,4.8
406600.00,0.002,0,0,405.001,1955.3448,4.828
406800.00,-0.012,0,0,405.545,1957.9713,4.828
407000.00,0.006,0,0,405.594,1958.2079,4.828
407200.00,0.018,0,0,405.443,1957.4788,4.828
407400.00,-0.002,0,0,564.638,2661.7036,4.714
407600.00,0.004,0,0,404.826,1956.9288,4.834
407800.00,-0.005,0,0,405.615,1958.3092,4.828
408000.00,0.008,0,0,405.665,1960.9847,4.834
408200.00,-0.005,0,0,405.418,1959.7906,4.834
408400.00,-0.001,0,0,405.665,1960.1732,4.832
408600.00,-0.012,0,0,405.936,1960.6709,4.83
408800.00,-0.009,0,0,405.159,1956.918,4.83
409000.00,-0.01,0,0,405.085,1957.3706,4.832
409200.00,0.007,0,0,408.252,1970.2244,4.826
409400.00,-0.01,0,0,359.517,1748.6907,4.864
409600.00,0.001,0,0,359.572,1748.9581,4.864
409800.00,-0.008,0,0,364.385,1772.3687,4.864
410000.00,-0.008,0,0,352.957,1718.9005,4.87
410200.00,0.011,0,0,431.132,2075.4695,4.814
410400.00,-0.015,0,0,363.294,1766.3354,4.862
410600.00,-0.004,0,0,363.276,1765.5214,4.86
410800.00,-0.024,0,0,361.017,1755.2646,4.862
411000.00,-0.015,0,0,313.306,1533.3196,4.894
411200.00,0.01,0,0,427.261,2056.8345,4.814
411400.00,0.002,0,0,363.332,1765.0668,4.858
411600.00,-0.004,0,0,363.716,1768.3872,4.862
411800.00,0,0,0,361.075,1755.5468,4.862
412000.00,0.007,0,0,358.73,1744.1453,4.862
412200.00,-0.01,0,0,459.428,2201.5789,4.792
412400.00,0.003,0,0,361.174,1756.0281,4.862
412600.00,0.009,0,0,362.921,1763.796,4.86
412800.00,-0.001,0,0,363.192,1765.8395,4.862
413000.00,0.007,0,0,363.205,1765.1763,4.86
413200.00,-0.002,0,0,426.434,2052.8533,4.814
413400.00,-0.012,0,0,363.661,1767.3926,4.86
413600.00,-0.012,0,0,361.255,1757.1443,4.864
413800.00,0.01,0,0,360.643,1754.1675,4.864
414000.00,-0.01,0,0,405.728,1961.2892,4.834
414200.00,0.018,0,0,365.617,1777.6299,4.862
414400.00,-0.008,0,0,405.074,1957.3175,4.832
414600.00,0,0,0,405.16,1956.9227,4.83
414800.00,0.021,0,0,405.605,1959.0721,4.83
415000.00,-0.012,0,0,406.086,1961.3954,4.83
415200.00,0.011,0,0,405.74,1960.5355,4.832
415400.00,-0.003,0,0,405.592,1959.8206,4.832
415600.00,0.022,0,0,406.123,1962.3862,4.832
415800.00,0.009,0,0,405.642,1960.062,4.832
416000.00,0.01,0,0,406.296,1961.597,4.828
416200.00,-0.007,0,0,565.593,2665.0742,4.712
416400.00,-0.006,0,0,404.914,1955.7346,4.83
416600.00,-0.005,0,0,406.013,1960.2308,4.828
416800.00,0,0,0,405.705,1960.3665,4.832
417000.00,-0.009,0,0,406.058,1961.2601,4.83
417200.00,0.003,0,0,405.972,1960.8446,4.83
417400.00,-0.009,0,0,405.355,1958.6753,4.832
417600.00,0.018,0,0,405.799,1960.8207,4.832
417800.00,0.002,0,0,405.947,1961.5358,4.832
418000.00,0,0,0,406.063,1960.4722,4.828
418200.00,-0.012,0,0,610.187,2858.116,4.684
418400.00,0.005,0,0,405.952,1962.3719,4.834
418600.00,-0.012,0,0,406.803,1964.8585,4.83
418800.00,-0.001,0,0,405.915,1960.5695,4.83
419000.00,0.012,0,0,406.055,1962.8699,4.834
419200.00,0.022,0,0,406.08,1962.1783,4.832
419400.00,0,0,0,358.814,1745.2712,4.864
419600.00,0.001,0,0,408.264,1971.9152,4.83
419800.00,0,0,0,364.849,1772.4364,4.858
420000.00,0.001,0,0,363.202,1765.8881,4.862
420200.00,-0.009,0,0,312.948,1531.5675,4.894
420400.00,-0.002,0,0,363.276,1764.7948,4.858
420600.00,-0.005,0,0,426.574,2053.5273,4.814
420800.00,-0.002,0,0,363.295,1765.6138,4.86
421000.00,0,0,0,408.724,1974.9542,4.832
421200.00,-0.001,0,0,313.46,1535.3269,4.898
421400.00,0,0,0,313.51,1536.1991,4.9
421600.00,0.017,0,0,429.77,2069.7722,4.816
421800.00,0.002,0,0,363.543,1766.819,4.86
422000.00,0.001,0,0,366.086,1778.4457,4.858
422200.00,-0.019,0,0,313.01,1533.1229,4.898
422400.00,-0.006,0,0,360.834,1753.6533,4.86
422600.00,0.002,0,0,312.923,1532.071,4.896
422800.00,0.013,0,0,363.302,1765.6478,4.86
423000.00,0.009,0,0,365.894,1776.7812,4.856
423200.00,-0.012,0,0,313.293,1533.8824,4.896
423400.00,0.011,0,0,426.627,2052.9292,4.812
423600.00,-0.006,0,0,363.722,1766.9613,4.858
423800.00,0.006,0,0,363.154,1765.6547,4.862
424000.00,-0.004,0,0,363.58,1767.7258,4.862
424200.00,0.011,0,0,313.447,1534.6365,4.896
424400.00,0.004,0,0,363.519,1767.4294,4.862
424600.00,0.012,0,0,313.009,1531.8661,4.894
424800.00,-0.005,0,0,363.797,1768.0535,4.86
425000.00,-0.007,0,0,368.35,1788.7076,4.856
425200.00,0.009,0,0,313.824,1535.8547,4.894
425400.00,0.018,0,0,428.413,2060.6665,4.81
425600.00,0.015,0,0,363.025,1763.5753,4.858
425800.00,0.009,0,0,366.036,1778.2029,4.858
426000.00,0.012,0,0,360.976,1755.7872,4.864
426200.00,0,0,0,359.532,1748.7637,4.864
426400.00,0.014,0,0,449.378,2156.1155,4.798
426600.00,-0.009,0,0,358.86,1744.7772,4.862
426800.00,0.011,0,0,363.286,1764.8434,4.858
427000.00,0.012,0,0,368.408,1789.726,4.858
427200.00,0.006,0,0,320.445,1566.9761,4.89
427400.00,0.017,0,0,361.921,1760.3837,4.864
427600.00,-0.01,0,0,312.91,1532.6332,4.898
427800.00,0.019,0,0,313.54,1534.4648,4.894
428000.00,0.007,0,0,363.106,1764.6952,4.86
428200.00,-0.013,0,0,411.759,1988.7959,4.83
428400.00,0.012,0,0,368.142,1788.4337,4.858
428600.00,-0.013,0,0,355.121,1729.4392,4.87
428800.00,0.007,0,0,365.167,1775.4419,4.862
429000.00,-0.005,0,0,363.988,1768.9818,4.86
429200.00,-0.004,0,0,458.12,2196.2273,4.794
429400.00,0.001,0,0,361.056,1756.1763,4.864
429600.00,-0.032,0,0,361.537,1757.7928,4.862
429800.00,0.005,0,0,363.277,1766.2528,4.862
430000.00,0.002,0,0,360.747,1755.395,4.866
430200.00,0.007,0,0,365.462,1775.4143,4.858
430400.00,-0.001,0,0,437.619,2104.072,4.808
430600.00,-0.004,0,0,368.151,1787.7412,4.856
430800.00,-0.015,0,0,404.944,1957.4994,4.834
431000.00,0,0,0,405.788,1959.9559,4.83
431200.00,-0.009,0,0,405.549,1958.8016,4.83
431400.00,0.009,0,0,405.467,1957.5947,4.828
431600.00,-0.005,0,0,405.801,1960.0188,4.83
431800.00,0.001,0,0,565.936,2670.0859,4.718
432000.00,-0.006,0,0,405.686,1960.2747,4.832
432200.00,0.012,0,0,408.031,1970.7897,4.83
432400.00,0.005,0,0,411.363,1986.0607,4.828
432600.00,0.004,0,0,410.396,1980.5712,4.826
432800.00,-0.003,0,0,405.978,1960.0618,4.828
433000.00,0.015,0,0,405.267,1956.6292,4.828
433200.00,-0.02,0,0,405.181,1957.8345,4.832
433400.00,0.001,0,0,405.568,1959.7045,4.832
433600.00,0.011,0,0,405.95,1960.7385,4.83
433800.00,0.014,0,0,565.408,2664.2026,4.712
434000.00,0,0,0,551.24,2609.5703,4.734
434200.00,-0.014,0,0,405.699,1959.5261,4.83
434400.00,-0.014,0,0,406.6,1963.8781,4.83
434600.00,0.023,0,0,405.958,1960.7771,4.83
434800.00,-0.001,0,0,405.218,1956.3925,4.828
435000.00,-0.022,0,0,405.703,1959.5455,4.83
435200.00,0.012,0,0,405.16,1956.1125,4.828
435400.00,0.021,0,0,405.506,1960.2161,4.834
435600.00,-0.005,0,0,405.777,1959.903,4.83
435800.00,-0.016,0,0,407.678,1969.0847,4.83
436000.00,0,0,0,358.922,1745.0787,4.862
436200.00,-0.009,0,0,410.751,1982.2844,4.826
436400.00,0.004,0,0,312.893,1533.1758,4.9
436600.00,0.012,0,0,363.909,1770.0533,4.864
436800.00,-0.002,0,0,430.227,2071.1128,4.814
437000.00,0.015,0,0,363.44,1766.3185,4.86
437200.00,0,0,0,363.675,1768.915,4.864
437400.00,0.021,0,0,352.977,1717.5861,4.866
437600.00,-0.005,0,0,366.576,1780.826,4.858
437800.00,-0.001,0,0,312.807,1530.8776,4.894
438000.00,-0.003,0,0,363.584,1767.0183,4.86
438200.00,-0.007,0,0,365.867,1778.1136,4.86
438400.00,0.019,0,0,312.788,1532.0355,4.898
438600.00,0.001,0,0,462.536,2208.147,4.774
438800.00,-0.017,0,0,363.695,1767.5577,4.86
439000.00,0,0,0,365.818,1777.1438,4.858
439200.00,0.003,0,0,312.911,1531.3865,4.894
439400.00,0.015,0,0,312.837,1532.2756,4.898
439600.00,0.008,0,0,427.109,2056.1028,4.814
439800.00,0,0,0,363.468,1767.1814,4.862
440000.00,0.017,0,0,363.678,1767.4752,4.86
440200.00,0.008,0,0,361.345,1757.582,4.864
440400.00,-0.002,0,0,312.861,1533.0189,4.9
440600.00,0.011,0,0,429.791,2069.8733,4.816
440800.00,-0.009,0,0,363.431,1767.7283,4.864
441000.00,-0.008,0,0,368.355,1788.7319,4.856
441200.00,-0.004,0,0,313.041,1533.9009,4.9
441400.00,-0.019,0,0,363.189,1764.3721,4.858
441600.00,0,0,0,313.158,1532.5952,4.894
441800.00,0.012,0,0,363.325,1765.7596,4.86
442000.00,-0.003,0,0,363.078,1765.2853,4.862
442200.00,-0.014,0,0,361.548,1759.2926,4.866
442400.00,-0.009,0,0,361.233,1754.8699,4.858
442600.00,-0.003,0,0,312.918,1532.0465,4.896
442800.00,-0.009,0,0,363.429,1767.7185,4.864
443000.00,-0.025,0,0,363.553,1766.8677,4.86
443200.00,0.007,0,0,360.529,1752.892,4.862
443400.00,-0.002,0,0,409.432,1976.7378,4.828
443600.00,0.004,0,0,405.335,1956.1467,4.826
443800.00,0,0,0,365.806,1777.0854,4.858
444000.00,0.01,0,0,363.214,1764.4935,4.858
444200.00,-0.007,0,0,363.683,1767.4995,4.86
444400.00,0.008,0,0,363.096,1765.3728,4.862
444600.00,0.007,0,0,429.886,2069.4712,4.814
444800.00,0.007,0,0,362.93,1763.1139,4.858
445000.00,0,0,0,370.804,1801.3657,4.858
445200.00,-0.02,0,0,313.096,1532.2919,4.894
445400.00,0.017,0,0,368.496,1790.8906,4.86
445600.00,0.008,0,0,490.292,2337.7124,4.768
445800.00,0.012,0,0,365.499,1775.594,4.858
446000.00,-0.008,0,0,405.19,1957.8781,4.832
446200.00,-0.009,0,0,405.609,1958.2803,4.828
446400.00,0,0,0,405.436,1959.0667,4.832
446600.00,0.011,0,0,405.535,1958.734,4.83
446800.00,-0.005,0,0,405.103,1958.2679,4.834
447000.00,0.005,0,0,407.72,1968.4722,4.828
447200.00,-0.02,0,0,565.706,2667.8696,4.716
447400.00,-0.005,0,0,405.284,1957.5217,4.83
447600.00,-0.006,0,0,405.723,1960.4534,4.832
447800.00,0.013,0,0,405.686,1960.2747,4.832
448000.00,0.015,0,0,405.514,1958.6326,4.83
448200.00,-0.017,0,0,405.859,1961.9225,4.834
448400.00,0.002,0,0,406.55,1964.4495,4.832
448600.00,0.017,0,0,405.736,1960.5162,4.832
448800.00,0.011,0,0,405.444,1957.4836,4.828
449000.00,0.002,0,0,405.666,1959.3667,4.83
449200.00,-0.009,0,0,566.556,2675.2776,4.722
449400.00,0.004,0,0,405.264,1959.0463,4.834
449600.00,0.008,0,0,406.708,1963.5863,4.828
449800.00,0,0,0,405.478,1958.4587,4.83
450000.00,0.025,0,0,406.108,1962.3137,4.832
450200.00,0.003,0,0,405.824,1960.1299,4.83
450400.00,0,0,0,405.392,1957.2325,4.828
450600.00,0.003,0,0,406.305,1963.2656,4.832
450800.00,-0.013,0,0,408.111,1970.3599,4.828
451000.00,0.018,0,0,413.517,1996.4601,4.828
451200.00,-0.004,0,0,358.987,1745.3948,4.862
451400.00,-0.002,0,0,367.65,1785.3083,4.856
451600.00,-0.007,0,0,313.152,1532.5659,4.894
451800.00,-0.005,0,0,363.738,1767.7667,4.86
452000.00,0.005,0,0,427.212,2055.7441,4.812
452200.00,0.015,0,0,363.645,1766.5873,4.858
452400.00,-0.01,0,0,366.113,1778.5769,4.858
452600.00,-0.001,0,0,358.98,1746.7968,4.866
452800.00,-0.003,0,0,359.146,1747.6045,4.866
453000.00,-0.012,0,0,441.161,2120.22,4.806
453200.00,0.007,0,0,366.141,1779.4453,4.86
