f1_score_train,prec_score_train,rec_score_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,spec_score_test,num_test_dev,rand_exp_id
0.9648690720538297,0.9656633632170413,0.9647987002597019,0.9904966403395777,0.6400385306410921,0.6379298275051732,0.6465549222623183,0.9088597955791273,5,5
0.9713201872281396,0.9717861087861628,0.9712797221480096,0.9922334583173071,0.6506807872594452,0.6478506827091562,0.6565125508994382,0.9114460752986506,5,6
0.9696228671817575,0.9702102983572771,0.9695690885362671,0.9918256852370337,0.6593678637245595,0.6569517126481356,0.6632001366120218,0.9134091404815097,5,7
0.9696228671817575,0.9702102983572771,0.9695690885362671,0.9918256852370337,0.6593678637245595,0.6569517126481356,0.6632001366120218,0.9134091404815097,5,8
0.9722342264209292,0.972670510051929,0.9721803582458307,0.9925562219411566,0.6571043840112485,0.6545854744028524,0.6601620832564304,0.9127922691818362,5,9
0.9777212195668327,0.9779967317566591,0.9776740467931423,0.9939932017807314,0.6382988271424719,0.6358713233028995,0.6433414661824784,0.9081329915881898,6,0
0.9791512405953731,0.9793968508607289,0.9791071910463448,0.994355499001735,0.6436551688577876,0.6400506683166133,0.649083288186821,0.9098305835355088,6,1
0.9773792126142062,0.9777590092435291,0.977348405813671,0.9938187935779981,0.6465614057706991,0.6486798066557942,0.6497392881432782,0.910289443014723,6,2
0.9790721865910766,0.9792936902045333,0.9790403897354557,0.9943070453205897,0.6055379791885154,0.6128114733269445,0.6122224287573101,0.9010983199409891,6,3
0.9764530044385402,0.9768160495948625,0.9763943230873626,0.9936465800872819,0.6575934351828693,0.6552258252100706,0.6622057627023539,0.9130939150072418,6,4
0.9747192244440416,0.9751107464300234,0.9746679068685871,0.993125529437366,0.6425400259216965,0.6426568429134554,0.6463069567762708,0.9092964215577755,6,5
0.9763572653786563,0.9767582657630571,0.9763184990275712,0.9935855038961856,0.6495129901059374,0.6487271701994284,0.6539697823593549,0.9109233061306528,6,6
0.9725569565408974,0.9730861207443121,0.9724963437318074,0.992510113404147,0.6417497378666162,0.643809934914082,0.6461880722169933,0.9088411083476904,6,7
0.9714388975179105,0.9720090733193892,0.971388106035679,0.9923264156943343,0.6541176415955259,0.6544184106467975,0.6574566866719511,0.9119798553854925,6,8
0.9737821912711914,0.9742492706499905,0.9737258718101407,0.9928493422944797,0.6433833353929197,0.6440656813233074,0.648149181288181,0.9097008082341734,6,9
